0.88135,0.88037,0.88428,0.88428,0.87744,0.89551,0.97998,1.1724,1.0947,0.54492,0.32373,-0.18164,-0.38574,-0.45068,-0.48486,-0.61035,-0.72217,-0.63281,-0.65088,-0.96582,-0.89795,-0.75586,-0.60938,-0.95068,-0.99561,-0.86719,-0.74121,-0.6626,-0.78418,-0.86377,-0.58057,-0.4585,-0.40479,-0.31641,-0.094727,0.33936,0.74414,0.85889,0.96045,0.99951
0.43018,0.43506,0.43506,0.41504,0.44287,0.44043,0.5127,0.46582,1.0479,1.0854,0.9751,0.75879,0.71582,0.72461,0.64404,0.65576,0.55518,0.58252,0.5542,0.5542,0.58154,0.55371,0.55029,0.5293,0.56543,0.52246,0.49121,0.54639,0.59229,0.46045,0.49805,0.53369,0.56055,0.70361,0.84863,1.0684,1.2188,0.85791,0.77539,0.50391
-0.16895,-0.15381,-0.15674,-0.15674,-0.15674,-0.15967,-0.2085,-0.19092,0.061035,0.10742,0.25195,0.2373,0.25488,0.12988,0.030762,-0.021973,-0.078613,0.0048828,-0.080078,-0.17285,-0.19434,-0.104,-0.05127,-0.17676,-0.20996,-0.14502,-0.10498,-0.1001,-0.12061,-0.21387,-0.093262,0.035645,0.096191,0.20361,0.20557,0.18115,0.05957,0.081055,-0.13232,-0.10254
-4,-3,-3,0,-2,-4,2,2,3,-1,-3,7,-2,0,-5,-38,6,-3,34,-7,5,-14,34,56,1,0,-17,10,0,-16,-9,1,-1,2,-1,5,5,10,1,1
-4,-2,-2,-3,-1,-2,5,3,18,11,-6,13,0,5,-4,-9,13,2,10,5,-3,-15,28,17,11,-2,-11,16,-7,-13,-6,3,1,-1,-3,6,5,3,-2,-2
-2,-1,-1,-1,-2,0,2,2,27,9,-17,11,-7,-1,0,-6,18,8,2,0,-4,-9,2,10,1,-5,-4,13,-5,-8,-5,2,0,-1,-2,-2,2,2,-3,-1
-2,-3,-4,0,-4,-3,-1,7,-22,-7,-10,-8,-8,-6,6,-3,27,22,1,1,-8,-16,-9,7,1,-8,-3,35,-6,-3,4,3,-2,-4,-3,-2,-1,-2,-1,-2
1,-4,-7,1,-3,-8,-5,6,2,-9,1,-3,1,-2,-2,1,11,13,-12,23,-8,-7,-8,-3,13,-1,-11,5,-17,7,-8,0,-5,-2,-2,-4,0,-9,-1,-2
0,-2,-3,0,-1,-2,1,0,2,-2,-3,0,1,-3,-6,-1,5,3,-3,4,-3,-5,-3,-1,3,2,-4,2,-4,5,-4,-2,-3,-2,1,-1,-2,-3,0,-2
-2,-1,-1,-1,0,-3,-2,-2,1,0,-6,-3,5,-8,-8,3,-3,2,-3,-10,-4,-5,-4,4,0,5,-5,-2,8,6,-2,-4,-4,-1,3,-7,-4,-1,-3,-3
-2,-2,0,-2,-1,-3,0,-1,1,1,-1,2,2,-1,3,-15,-2,2,-4,-4,4,-5,-1,10,-2,1,-4,-2,12,0,-1,-1,-1,-2,8,-1,-2,2,0,-3
-2.0625,-0.25,-2.3125,-1,-0.5,1.0625,-14,-43,-22,-56.688,-49,-15.812,42.812,53.5,36.875,28.25,18.875,15.812,-19.188,-9.875,19.062,14.062,-7.3125,-13.875,5.875,21.562,8.375,-13.25,-20.812,-9.125,7.75,0.4375,-16.062,-28.625,13.75,60.25,17.438,-42.5,4.75,-20
-2.0625,-0.25,-2.3125,-1,-0.5,1.0625,-14,-43,-22,-56.688,-49,-15.812,42.812,53.5,36.875,28.25,18.875,15.812,-19.188,-9.875,19.062,14.062,-7.3125,-13.875,5.875,21.562,8.375,-13.25,-20.812,-9.125,7.75,0.4375,-16.062,-28.625,13.75,60.25,17.438,-42.5,4.75,-20
-2.0625,-0.25,-2.3125,-1,-0.5,1.0625,-14,-43,-22,-56.688,-49,-15.812,42.812,53.5,36.875,28.25,18.875,15.812,-19.188,-9.875,19.062,14.062,-7.3125,-13.875,5.875,21.562,8.375,-13.25,-20.812,-9.125,7.75,0.4375,-16.062,-28.625,13.75,60.25,17.438,-42.5,4.75,-20
8.0607,8.055,8.0514,8.0497,8.0496,8.0477,8.0267,7.8555,7.5203,7.2788,7.1135,7.0281,7.094,7.2683,7.5107,7.6614,7.7771,7.8375,7.8254,7.8185,7.8328,7.8593,7.8649,7.8516,7.8343,7.852,7.8949,7.9081,7.8773,7.8268,7.7405,7.5863,7.3786,7.2774,7.1999,7.3165,7.4709,7.5487,7.8343,7.9959
3.2581,3.261,3.266,3.2681,3.2704,3.2723,3.2826,3.3484,3.6257,4.0146,4.4818,5.1572,5.6178,5.9986,6.3005,6.4041,6.4636,6.5018,6.4885,6.4895,6.5235,6.5504,6.5355,6.495,6.5137,6.5679,6.588,6.5353,6.4908,6.5123,6.508,6.4001,6.0657,5.784,5.0979,4.3979,3.9417,3.5829,3.3034,3.1866
0.25086,0.25597,0.25569,0.2539,0.25496,0.25674,0.2696,0.39166,0.79519,1.0438,1.2013,1.3951,1.5533,1.7197,1.9491,2.0884,2.1911,2.2302,2.2445,2.2642,2.2605,2.2581,2.2636,2.286,2.2617,2.237,2.2578,2.2826,2.2818,2.2479,2.1197,1.925,1.6555,1.5313,1.334,1.1404,0.96113,0.76547,0.40992,0.18695
0.86328,0.83936,0.89941,0.97461,0.95215,1.1562,0.88574,0.20117,-0.16162,-0.30127,-0.49316,-0.46924,-0.64062,-0.82227,-0.60693,-0.67676,-1.0293,-1.0278,-0.68457,-0.64648,-1.0605,-1.0166,-0.69336,-0.60596,-0.81201,-1.0835,-0.92773,-0.72461,-0.64453,-0.54883,-0.70654,-0.51074,-0.49951,-0.17432,0.063477,0.38672,0.63965,1.0229,0.94971,0.96826
0.44482,0.44922,0.41016,0.46143,0.62451,0.73877,1.3472,1.022,0.73193,0.76611,0.7207,0.65723,0.49316,0.43164,0.48584,0.51562,0.39746,0.47705,0.49854,0.46826,0.45117,0.42578,0.44824,0.39551,0.46094,0.41016,0.45068,0.45996,0.32568,0.46045,0.48633,0.63477,0.6333,0.86182,1.0708,1.1426,1.1245,0.86914,0.69727,0.50586
-0.11133,-0.095703,-0.125,-0.16406,-0.096191,0.010742,0.26123,0.17578,0.18359,0.15039,0.13916,0.077148,-0.09082,-0.19287,-0.021484,-0.13379,-0.35059,-0.30469,-0.1333,-0.1958,-0.27344,-0.2915,-0.10645,-0.19336,-0.23828,-0.34961,-0.25244,-0.19336,-0.12891,-0.087402,-0.12988,0.09375,0.091309,0.2002,0.10938,0.054688,-0.066406,-0.031738,-0.16406,-0.16846
-1,2,0,-1,-7,-5,-10,-8,82,-7,-19,-20,-10,-3,-5,1,-51,11,5,-24,-44,11,-7,-2,3,6,11,-3,3,-1,-6,-3,-3,-1,-1,0,7,-2,-1,0
-2,4,-3,0,-18,-6,-15,-20,54,-6,1,-6,-12,-2,-17,-16,-40,0,-12,-22,-27,5,-10,2,-2,16,17,0,-4,3,-5,-1,-1,-2,-6,-2,12,-2,0,2
2,0,-1,1,-12,-26,-26,5,40,-5,-1,-6,-8,0,-8,-5,-15,4,-4,-6,-14,-3,-8,6,-4,5,3,-5,-3,1,-4,2,0,-2,-4,4,6,-3,0,-1
0,1,0,-1,-9,5,46,29,26,-2,-6,-4,-5,11,-8,-5,-4,28,9,-8,-10,7,-13,10,-2,2,13,-8,-19,6,-6,6,3,-3,-2,2,0,-2,0,1
0,1,0,-8,-11,10,8,3,9,-15,-17,-2,0,3,-4,-9,9,3,15,-1,1,-2,1,1,-5,2,-3,-2,-7,10,-2,14,0,1,-2,-2,1,-5,1,-3
0,-2,-2,-3,-3,1,4,2,2,-9,-7,4,-1,0,0,3,2,1,-1,-2,-2,-3,1,6,-1,2,1,-3,-8,5,-7,8,1,5,-3,-5,4,-3,-3,0
-1,-12,0,1,0,5,3,9,0,-2,-14,11,6,9,4,10,9,1,-7,-4,-2,0,-3,6,4,-2,7,-5,-4,-9,-7,-2,1,5,-4,-5,2,-2,-4,-1
-4,-3,-2,4,5,-5,-5,15,4,7,-13,1,-3,0,2,-2,-8,0,0,8,-12,-1,-6,4,3,-8,0,-7,2,0,-3,-2,0,0,-1,8,3,-6,0,-1
-6.0625,1.8125,3.5,-15.812,7.5625,-30.438,-26.5,-60.5,-35.062,54.062,75.688,65.125,41.188,26.5,22.625,-16,-16.625,16.812,2.625,-9.625,-16.062,17,11.75,-7.0625,-23.062,-3.125,22.875,17.312,-16.438,-20.938,-29,-32.812,-23.062,9.125,50.688,35.812,-15.375,-35.625,-14.312,-14.062
-6.0625,1.8125,3.5,-15.812,7.5625,-30.438,-26.5,-60.5,-35.062,54.062,75.688,65.125,41.188,26.5,22.625,-16,-16.625,16.812,2.625,-9.625,-16.062,17,11.75,-7.0625,-23.062,-3.125,22.875,17.312,-16.438,-20.938,-29,-32.812,-23.062,9.125,50.688,35.812,-15.375,-35.625,-14.312,-14.062
-6.0625,1.8125,3.5,-15.812,7.5625,-30.438,-26.5,-60.5,-35.062,54.062,75.688,65.125,41.188,26.5,22.625,-16,-16.625,16.812,2.625,-9.625,-16.062,17,11.75,-7.0625,-23.062,-3.125,22.875,17.312,-16.438,-20.938,-29,-32.812,-23.062,9.125,50.688,35.812,-15.375,-35.625,-14.312,-14.062
7.958,7.926,7.9285,7.8783,7.7818,7.5699,7.312,7.1079,7.004,7.0775,7.3302,7.5887,7.9215,8.1054,8.1697,8.1875,8.2001,8.1933,8.2155,8.2212,8.2039,8.225,8.249,8.2978,8.2629,8.198,8.2158,8.2462,8.2026,8.0611,7.7704,7.5262,7.3567,7.2558,7.3184,7.4208,7.516,7.664,7.845,8.0045
3.2331,3.2591,3.2698,3.3055,3.3643,3.5274,3.966,4.4689,5.0383,5.5648,6.0922,6.3397,6.5154,6.5798,6.6206,6.6086,6.6213,6.6526,6.6771,6.6485,6.634,6.7002,6.7276,6.7006,6.6384,6.6513,6.6933,6.7073,6.6878,6.6216,6.4452,6.2154,5.8886,5.281,4.7964,4.3431,3.9366,3.54,3.3667,3.2687
0.31466,0.34947,0.34901,0.39738,0.51119,0.71933,1.055,1.2557,1.4121,1.5408,1.7352,1.9301,2.2243,2.3779,2.4085,2.4627,2.5145,2.502,2.5032,2.5246,2.5412,2.5297,2.5355,2.5961,2.5981,2.5558,2.5346,2.5365,2.5004,2.3811,2.1042,1.8443,1.6518,1.4389,1.3077,1.1822,1.0164,0.68431,0.42737,0.21557
0.88477,0.89209,0.88965,0.88135,0.88574,0.90137,0.99951,1.0776,0.9585,0.54883,0.17969,-0.055176,-0.36719,-0.54932,-0.57031,-0.62891,-0.48535,-0.80273,-1.084,-0.77295,-0.53271,-0.83252,-1.085,-0.88086,-0.5957,-1.0293,-1.0967,-0.91309,-0.62793,-0.75195,-0.87939,-0.7915,-0.59668,-0.41992,-0.40967,-0.28027,-0.015137,0.49268,0.8623,0.98877
0.40771,0.41504,0.41797,0.4209,0.41748,0.42041,0.5542,0.69092,1.0537,1.0078,0.97119,0.91357,0.88721,0.73828,0.57324,0.52393,0.4541,0.47559,0.39355,0.42041,0.41113,0.41943,0.34863,0.37256,0.4082,0.39795,0.37793,0.38623,0.38232,0.35645,0.40918,0.41309,0.46045,0.47559,0.56055,0.79785,1.0347,1.1118,1.0205,0.94971
-0.14404,-0.14502,-0.14453,-0.15039,-0.13965,-0.14062,-0.2251,-0.10547,0.12891,0.14453,0.23633,0.2583,0.24316,0.1001,0.053223,-0.063477,-0.089844,-0.20117,-0.32129,-0.18848,-0.091797,-0.23633,-0.28467,-0.24756,-0.15869,-0.26855,-0.30371,-0.25977,-0.1377,-0.21777,-0.22998,-0.18799,-0.067871,0.038574,0.16162,0.21143,0.073242,0.17236,0.16992,-0.016113
-2,-1,0,-1,0,-3,-1,-2,-3,-2,3,8,8,45,-7,6,9,33,-25,13,-3,13,-36,8,81,-14,9,10,1,-17,5,2,-2,0,1,-1,-1,-3,-2,-1
0,-2,0,-2,1,-5,2,-15,-10,10,9,27,8,52,-1,6,7,21,-31,0,3,19,-36,11,81,-3,7,5,0,13,5,1,0,0,0,-1,3,-3,-4,-3
0,-3,-1,-1,-2,-2,4,-5,-22,13,-5,19,8,18,1,6,-6,11,-17,-7,6,12,-12,11,27,-4,-14,2,-5,15,1,-2,2,-1,-2,-1,1,-1,0,-2
1,-1,0,-1,-1,-2,1,7,19,-7,7,3,15,8,-2,21,-16,8,-15,-14,9,15,-5,20,2,-10,-33,2,-14,6,-1,-8,1,-3,0,-1,1,-1,-1,1
0,0,-1,-3,-3,-3,-7,-15,3,-2,-5,1,3,9,-4,-4,-10,-2,-2,-1,-4,6,-6,2,1,-2,-19,0,-7,2,5,-4,2,-2,0,-1,0,0,0,0
0,2,0,-1,0,-1,-1,-5,3,-3,1,-3,1,7,-2,0,-9,-3,-3,-1,-3,4,-3,-1,-1,-3,-6,3,-1,-2,0,0,0,-2,-1,-4,0,-4,1,-4
0,1,1,0,-1,-2,-2,-5,2,5,-6,-4,10,9,0,0,-9,-7,-6,-4,-7,7,-13,4,-1,-4,-3,2,-2,-7,-1,-1,-1,0,-1,-1,1,-2,1,-3
0,0,1,-2,-1,0,0,-1,4,-2,-3,1,2,-6,4,2,-4,3,-15,-7,-3,1,-5,3,8,-6,-5,5,4,-6,-1,-1,-1,0,-2,0,2,1,-2,-3
-0.5625,-1.125,-0.625,-0.3125,-1.8125,-0.3125,-39.875,9.125,4.875,-40.438,-31.188,-15.812,21.688,40.625,41.125,32,10.25,2.125,8.6875,24.062,-3.875,-22.75,-2.375,11.188,-5.4375,-24.438,4.6875,17.875,2.8125,-24.938,-20.875,2.1875,3,-7.75,-21.062,-14,27.625,-30.688,37.062,-11.25
-0.5625,-1.125,-0.625,-0.3125,-1.8125,-0.3125,-39.875,9.125,4.875,-40.438,-31.188,-15.812,21.688,40.625,41.125,32,10.25,2.125,8.6875,24.062,-3.875,-22.75,-2.375,11.188,-5.4375,-24.438,4.6875,17.875,2.8125,-24.938,-20.875,2.1875,3,-7.75,-21.062,-14,27.625,-30.688,37.062,-11.25
-0.5625,-1.125,-0.625,-0.3125,-1.8125,-0.3125,-39.875,9.125,4.875,-40.438,-31.188,-15.812,21.688,40.625,41.125,32,10.25,2.125,8.6875,24.062,-3.875,-22.75,-2.375,11.188,-5.4375,-24.438,4.6875,17.875,2.8125,-24.938,-20.875,2.1875,3,-7.75,-21.062,-14,27.625,-30.688,37.062,-11.25
8.0211,8.0219,8.0231,8.0237,8.0223,8.0239,7.9752,7.6788,7.4446,7.2615,7.108,7.0654,7.1105,7.2982,7.5467,7.8108,8.0228,8.1059,8.1838,8.2709,8.2761,8.2776,8.2919,8.3247,8.2956,8.2755,8.2814,8.3254,8.3497,8.3037,8.2109,8.0221,7.8219,7.5972,7.3301,7.212,7.2244,7.2991,7.4342,7.6894
3.2374,3.2367,3.2363,3.2363,3.2358,3.2349,3.2569,3.4028,3.6752,4.0614,4.6642,5.1515,5.6216,6.139,6.4072,6.5441,6.5851,6.588,6.6372,6.712,6.7216,6.6934,6.7191,6.7531,6.7453,6.7035,6.7256,6.7624,6.7718,6.7297,6.7008,6.6889,6.6236,6.4626,5.9996,5.4411,4.8235,4.097,3.6983,3.4322
0.18869,0.18729,0.18572,0.18538,0.18307,0.17908,0.20275,0.48147,0.7967,1.0069,1.1985,1.3256,1.4697,1.692,1.9281,2.1874,2.3963,2.4935,2.5683,2.6107,2.6144,2.6464,2.6777,2.6915,2.6664,2.6876,2.6958,2.711,2.7197,2.7056,2.6341,2.4341,2.1963,1.9347,1.6081,1.434,1.274,1.0279,0.80491,0.529
