0.86963,0.87256,0.87646,0.87256,0.87793,0.89111,0.94092,1.0532,1.0151,0.5459,0.29932,-0.10693,-0.31445,-0.39941,-0.49414,-0.53613,-0.65479,-0.75732,-0.9248,-0.85742,-0.82227,-0.81445,-0.79443,-0.84131,-0.84668,-0.83496,-0.85352,-0.72607,-0.5835,-0.55615,-0.46826,-0.46338,0.0097656,0.13477,0.72559,1.0894,1.1323,0.92725,0.94385,0.94971
0.43408,0.42773,0.42969,0.42969,0.43848,0.43555,0.49854,0.67432,1.0127,1.0591,0.98193,0.80029,0.67676,0.70312,0.67773,0.64062,0.63379,0.6626,0.6958,0.56104,0.4502,0.44922,0.44189,0.43506,0.45605,0.45508,0.4751,0.50342,0.50195,0.53809,0.70654,0.69336,0.86572,0.87354,0.98486,0.88135,0.6748,0.6582,0.38477,0.34521
-0.15625,-0.16602,-0.17627,-0.16846,-0.16797,-0.17285,-0.22705,-0.16895,0.054688,0.15918,0.17725,0.14844,0.18359,0.17236,0.080078,0.043457,-0.080566,-0.061523,-0.0073242,0.034668,0.0058594,-0.015137,-0.06543,-0.13672,-0.12842,-0.10498,-0.10938,-0.09375,-0.0068359,0.099609,0.26172,0.23486,0.30225,0.069336,0.13672,0.10596,-0.0083008,-0.19189,-0.24512,-0.23926
-1,-2,0,-1,-2,-3,-2,3,-3,-4,9,4,-2,-28,-17,-6,-33,32,-32,-9,7,0,-6,-13,5,-14,26,-18,-9,4,-2,-3,2,32,-6,-9,-6,-1,2,-2
0,0,-1,0,-4,0,-1,7,-1,1,8,10,-2,-21,-11,-6,-42,2,-22,2,3,3,4,-10,-4,-21,17,-4,-6,1,-3,-2,-1,35,-4,-11,-6,0,1,2
1,-1,0,-1,-1,-1,1,0,-4,-5,3,10,4,-12,-5,6,-16,-2,-12,-2,-2,-6,1,0,-3,-7,12,-10,0,-4,0,-2,-1,13,-2,-6,-4,2,1,-2
0,-1,1,0,0,0,-1,-11,-12,-5,-9,2,-4,-11,6,4,-6,0,-25,-14,-4,-11,-6,-5,-7,0,9,-8,-1,-1,-4,3,-3,7,-2,-7,0,3,-2,1
-1,-2,3,4,4,-1,0,-2,-19,-11,-4,2,-5,-3,5,-2,-3,3,-16,-4,9,2,1,-3,-3,-1,6,-5,-3,0,-6,4,-3,3,-1,-10,5,22,-3,1
0,-3,-1,-1,-2,-2,-2,-3,-7,-3,0,-1,6,-1,2,0,-2,-6,-8,2,2,3,1,-2,-6,-1,3,-7,-2,-1,1,-5,-2,1,1,-4,7,3,2,6
1,-4,0,1,-1,-1,-1,1,-3,3,-2,1,2,-2,3,-6,-5,-4,-5,1,-1,0,0,0,-4,-1,2,-5,-1,-2,1,-7,0,0,2,-9,3,1,1,7
