-0.64697,-0.66846,-0.71973,-0.76709,-0.76123,-0.78613,-0.77832,-0.77832,-0.79785,-0.81689,-0.82031,-0.85107,-0.86279,-0.90234,-0.89111,-0.91895,-0.90869,-0.92627,-0.91553,-0.92969,-0.94678,-0.93066,-0.92529,-0.9292,-0.90674,-0.86133,-0.7832,-0.72949,-0.68457,-0.60352,-0.48535,-0.32764,-0.10107,0.11426,0.11426
0.53564,0.54541,0.5415,0.56152,0.5498,0.55664,0.54883,0.54883,0.57471,0.57715,0.56299,0.53564,0.5127,0.44873,0.41211,0.38135,0.35938,0.35693,0.37256,0.37891,0.38477,0.3877,0.38525,0.37012,0.36621,0.375,0.38867,0.41357,0.44531,0.52783,0.61475,0.62646,0.65332,0.73486,0.73486
0.46973,0.42578,0.36475,0.35596,0.32568,0.29883,0.31006,0.31006,0.31152,0.31104,0.31543,0.29932,0.2832,0.24316,0.20313,0.14453,0.11914,0.1123,0.075684,0.073242,0.066406,0.081055,0.075195,0.095215,0.1123,0.15576,0.19971,0.3501,0.36572,0.56348,0.72217,0.79297,0.78857,0.78027,0.78027
-18,0,2,8,4,-6,-5,-5,-3,-3,5,0,1,5,-4,2,8,4,-6,16,10,-1,3,-3,-2,-4,-4,-2,-2,0,-1,4,-12,0,0
-13,0,15,25,2,-9,-7,-7,-1,-3,14,-3,9,4,8,-2,1,-8,4,-5,5,7,-3,-10,-4,-6,0,-6,-1,-3,-4,2,4,-6,-6
-11,2,15,15,-4,0,-22,-22,4,-6,14,-11,10,9,-7,-4,12,-6,-1,3,7,7,5,1,-5,-3,-3,-1,2,-6,3,8,5,-6,-6
-2,-3,-18,18,2,6,-7,-7,-3,6,20,2,-21,7,-20,4,2,-6,-7,3,19,4,-3,2,-6,-1,3,-1,4,-3,5,8,-1,-7,-7
-1,-19,5,18,17,40,-6,-6,-1,3,25,2,9,-7,3,3,0,5,-4,-6,-3,13,5,-4,-1,-7,-8,0,3,-4,-4,5,-6,3,3
-1,-3,1,6,-1,5,-3,-3,1,2,1,-3,-3,1,3,-27,25,-11,-14,-11,5,6,-1,-6,-1,-3,-2,0,-2,-3,0,1,-1,1,1
-3,-2,-2,3,-3,1,-4,-4,0,-3,-3,1,-3,-3,9,10,-9,-5,-5,1,-1,-1,0,0,-2,-2,0,-2,-3,0,1,-2,-1,-4,-4
-4,-1,0,9,-2,3,-4,-4,-1,-8,3,3,3,-3,4,0,9,-27,-3,1,-6,-5,-8,-1,-3,-4,1,-2,4,-34,18,64,10,-40,-40
-1.375,-4.625,-2.1875,-0.6875,-1.5,0.8125,6.4375,6.4375,13.625,18.25,26.813,34.813,34.063,31.688,25.625,18.313,10.25,5.125,-4.4375,-6.6875,-2.9375,0.4375,2.0625,3.1875,1.875,0.8125,-4.625,-14.688,-19.063,-37.563,-33.125,-32.125,12.563,11.063,11.063
-1.375,-4.625,-2.1875,-0.6875,-1.5,0.8125,6.4375,6.4375,13.625,18.25,26.813,34.813,34.063,31.688,25.625,18.313,10.25,5.125,-4.4375,-6.6875,-2.9375,0.4375,2.0625,3.1875,1.875,0.8125,-4.625,-14.688,-19.063,-37.563,-33.125,-32.125,12.563,11.063,11.063
-1.375,-4.625,-2.1875,-0.6875,-1.5,0.8125,6.4375,6.4375,13.625,18.25,26.813,34.813,34.063,31.688,25.625,18.313,10.25,5.125,-4.4375,-6.6875,-2.9375,0.4375,2.0625,3.1875,1.875,0.8125,-4.625,-14.688,-19.063,-37.563,-33.125,-32.125,12.563,11.063,11.063
6.4832,6.5081,6.5995,6.6435,6.6721,6.7007,6.7047,6.7047,6.6731,6.6652,6.6677,6.6803,6.6971,6.757,6.8294,6.9702,7.0364,7.0753,7.1367,7.1346,7.1257,7.1189,7.1135,7.0886,7.0032,6.9091,6.7698,6.5546,6.5022,6.2737,6.1319,6.0676,6.0656,6.0941,6.0941
6.2594,6.2843,6.3608,6.3873,6.405,6.4155,6.4081,6.4081,6.3925,6.4022,6.4376,6.4856,6.525,6.6256,6.6993,6.7949,6.8275,6.8432,6.8583,6.8547,6.8549,6.8575,6.8587,6.8592,6.8655,6.845,6.7876,6.6111,6.546,6.0595,5.5068,5.0738,4.655,4.2844,4.2844
6.3799,6.4193,6.5591,6.6246,6.668,6.704,6.6997,6.6997,6.6103,6.561,6.4892,6.4374,6.4104,6.3945,6.4258,6.5206,6.5697,6.6051,6.6748,6.6806,6.6764,6.6692,6.6607,6.6271,6.5266,6.4215,6.2753,6.0572,6.0075,5.8052,5.701,5.66,5.6196,5.5829,5.5829
0.42871,0.16895,-0.026855,-0.21289,-0.35156,-0.4541,-0.5835,-0.65918,-0.71387,-0.72461,-0.78076,-0.76416,-0.80029,-0.80273,-0.82764,-0.82764,-0.79395,-0.82178,-0.85693,-0.89648,-0.89648,-0.90479,-0.9043,-0.94873,-0.93799,-0.92529,-0.93115,-0.93115,-0.88379,-0.76367,-0.76367,-0.69727,-0.72852,-0.52783,-0.3418
0.56689,0.58301,0.61523,0.59619,0.59717,0.56934,0.56201,0.56055,0.55469,0.54834,0.54883,0.55225,0.56494,0.56885,0.57275,0.57275,0.58643,0.59766,0.58008,0.521,0.521,0.38037,0.33643,0.31885,0.33789,0.3501,0.37158,0.37158,0.35059,0.37109,0.37109,0.44238,0.5376,0.68701,0.64453
0.78467,0.81689,0.81982,0.84082,0.73828,0.64648,0.54688,0.41455,0.36523,0.3291,0.29883,0.28125,0.26074,0.2627,0.26318,0.26318,0.25928,0.25049,0.24707,0.22949,0.22949,0.15918,0.12842,0.061035,0.029297,0.022461,0.0053711,0.0053711,0.036133,0.10449,0.10449,0.37305,0.52148,0.78857,0.771
5,-27,0,4,3,-14,21,-12,2,-1,-8,9,-2,-5,7,7,1,-5,-1,8,10,23,9,1,14,8,5,-18,-4,6,9,-6,1,-8,-5
-8,-8,-14,4,12,-4,-7,-18,-11,2,-4,18,3,-15,6,6,-8,8,-1,-4,10,21,-30,-17,-5,2,-4,-13,2,-5,11,0,-1,-3,-2
-1,-7,-5,-32,18,10,-7,-4,-12,-12,-2,12,-8,-7,10,10,-4,14,-5,-8,15,27,-11,-13,-7,-6,3,-16,-6,9,11,4,1,-4,-3
2,-4,-14,2,8,10,5,-11,2,-3,13,21,-13,-7,6,6,-3,8,-14,-12,-5,34,-15,3,18,-13,6,-16,8,2,12,9,-6,-7,-5
30,-29,-29,-3,20,1,-22,-14,4,-4,10,4,4,9,13,13,4,1,1,-24,16,6,-3,-8,-1,-26,18,-22,-6,7,1,21,-10,-4,-12
0,-3,-3,0,2,-2,-3,-3,-1,-2,4,0,2,0,3,3,2,-1,-5,-3,0,20,35,30,-15,-24,-17,3,-6,-2,0,-2,-3,0,-1
-3,-2,0,0,-2,0,-1,-1,2,-2,-5,0,-1,2,1,1,1,1,-2,-2,-1,-2,25,-2,-6,-1,1,5,-6,4,2,2,-1,-1,2
-1,-1,2,0,-5,2,-4,-10,1,1,51,-11,-7,5,1,1,0,0,-2,0,0,10,-10,1,-10,-6,-6,1,1,4,3,-8,-27,9,17
-15.313,5.375,17.125,22,25.5,22.188,11.438,1.5,-3.3125,0.3125,-0.4375,-3.0625,-0.375,2.125,1.5,1.5,17.313,28,39.438,45.063,45.063,36.188,22.063,6.0625,-0.125,-3.875,-4.8125,-4.8125,2.6875,-0.4375,-0.4375,-23.875,-36.375,-42.875,-34.188
-15.313,5.375,17.125,22,25.5,22.188,11.438,1.5,-3.3125,0.3125,-0.4375,-3.0625,-0.375,2.125,1.5,1.5,17.313,28,39.438,45.063,45.063,36.188,22.063,6.0625,-0.125,-3.875,-4.8125,-4.8125,2.6875,-0.4375,-0.4375,-23.875,-36.375,-42.875,-34.188
-15.313,5.375,17.125,22,25.5,22.188,11.438,1.5,-3.3125,0.3125,-0.4375,-3.0625,-0.375,2.125,1.5,1.5,17.313,28,39.438,45.063,45.063,36.188,22.063,6.0625,-0.125,-3.875,-4.8125,-4.8125,2.6875,-0.4375,-0.4375,-23.875,-36.375,-42.875,-34.188
6.0659,6.0348,6.0416,6.0834,6.1901,6.301,6.4303,6.6013,6.6936,6.7524,6.7818,6.8006,6.8134,6.8018,6.7996,6.7996,6.7988,6.7965,6.7999,6.8238,6.8238,6.9968,7.0913,7.2331,7.3107,7.3418,7.363,7.363,7.3249,7.2235,7.2235,6.6323,6.3951,6.1499,6.0747
4.2272,4.611,4.9225,5.2359,5.6379,5.9034,6.115,6.299,6.3673,6.4021,6.423,6.4285,6.4333,6.4287,6.4294,6.4294,6.4301,6.4505,6.5022,6.5786,6.5786,6.7512,6.8228,6.8927,6.9092,6.906,6.8991,6.8991,6.9075,6.896,6.896,6.5673,6.2137,5.4406,4.9806
5.4521,5.5304,5.6064,5.6992,5.858,6.0096,6.1857,6.4237,6.5577,6.6406,6.681,6.7114,6.7378,6.7204,6.7163,6.7163,6.6621,6.6051,6.5317,6.4703,6.4703,6.5086,6.5663,6.6906,6.7715,6.8084,6.8384,6.8384,6.7926,6.6838,6.6838,6.0848,5.851,5.6098,5.5284
0.86426,0.87598,0.90039,0.91895,0.86963,0.77979,0.69727,0.47266,-0.2085,-0.37158,-0.46533,-0.57861,-0.59521,-0.70166,-0.75537,-0.80127,-0.82129,-0.78271,-0.79248,-0.78662,-0.81348,-0.88086,-0.90088,-0.90088,-0.91699,-0.95459,-0.95264,-0.93018,-0.9248,-0.93945,-0.95264,-0.95508,-0.94922,-0.91748,-0.79297
0.35303,0.35059,0.35107,0.38379,0.45605,0.49707,0.53662,0.60303,0.64844,0.61133,0.54932,0.51025,0.47754,0.50342,0.54639,0.56055,0.57422,0.55664,0.55957,0.56201,0.59326,0.58691,0.52734,0.52734,0.34326,0.31982,0.2998,0.31201,0.31641,0.33398,0.33154,0.33301,0.3208,0.32568,0.31445
