-21.436,-39.193,-19.407,-30.014,6.5598,-10.732,16.301,-27.901,-32.531,-5.4983,-8.9104,12.181,-1.8173,-2.3192,28.48,-1.2236,17.58,2.6105,8.0825
-30.46,-58.253,1.5744,-28.079,19.215,-23.078,4.5435,-31.228,-34.103,5.1677,-15.879,0.2738,7.3371,-0.53776,26.695,3.3688,20.248,2.9324,9.3167
-26.649,-41.821,3.4715,-13.987,4.0429,-13.902,-6.8581,-39.055,-37.168,2.9565,2.8248,10.555,2.2868,2.8471,23.975,1.3027,20.584,2.0994,8.5111
-23.375,-23.954,-8.2605,-2.7983,11.944,-13.106,4.8903,-32.426,-51.693,-8.0808,-10.424,2.1968,5.9017,-3.2619,22.355,0.68828,17.767,4.5109,8.5108
-67.305,-17.176,9.1552,-18.632,11.222,-0.30295,3.143,-37.16,-24.522,-5.5022,-13.345,6.8221,6.2208,-0.34895,21.13,1.128,17.742,2.0432,9.1758
-77.056,-25.832,11.257,-7.6275,20.927,-22.792,8.9267,-34.588,-40.34,2.3473,-6.2023,13.117,6.3264,-1.801,30.414,0.44818,15.297,2.9999,9.9858
-14.818,-28.72,0.97758,-9.8258,23.239,-10.302,6.8008,-42.572,-35.32,-2.9481,-8.5749,8.1333,-2.7488,-3.538,26.532,9.1981,16.495,1.9278,9.4118
-27.969,-36.439,-3.6,3.1573,13.405,-21.412,19.962,-48.32,-29.734,-3.9125,-7.1094,3.6441,7.3763,3.8444,26.636,1.3801,17.881,2.2405,6.5892
-11.437,-4.5688,-1.1698,-33.527,7.7842,-7.6365,16.477,-40.458,-40.995,3.7349,-4.9231,2.6663,8.6214,1.777,27.463,2.1979,17.81,0.31232,10.33
-11.405,-25.421,21.499,-22.631,17.246,-12.536,11.566,-35.611,-31.771,-1.4793,-4.4662,3.3735,1.4743,3.263,25.926,1.0085,16.572,8.8247,9.5016
-17.943,-24.278,-5.359,-1.5042,20.561,0.17472,7.2067,-37.588,-39.117,11.385,-16.52,10.288,1.0627,5.5914,26.437,-0.072409,17.976,3.5599,8.3825
-36.65,-46.457,15.901,-22.699,6.1655,-18.188,17.22,-50.94,-42.242,2.7982,-12.398,7.8648,-1.9592,-1.4534,20.872,-0.75889,16.782,2.2979,9.9504
-72.205,-11.382,0.42186,-13.747,14.498,-17.693,18.599,-30.764,-37.781,5.2088,-5.8904,1.2325,-4.0055,0.4832,23.817,3.0918,21.594,3.1439,7.9817
-0.98313,-21.987,-1.5838,-4.2532,27.952,-18.839,14.8,-34,-29.076,5.4105,-5.0182,9.251,4.9764,-6.634,21.076,-0.99526,19.643,2.4908,10.208
-13.823,-19.508,12.688,-14.254,15.53,-27.588,12.983,-27.884,-37.865,-5.987,-12.628,13.587,2.6272,8.3616,22.49,2.9628,19.145,1.3152,9.8579
-20.932,-19.233,23.301,-13.204,11.871,-11.131,11.05,-43.684,-38.213,-4.3121,-12.85,10.928,3.4757,-3.7466,29.727,0.7811,24.433,3.6536,8.7827
-23.7,-26.155,6.0728,-3.985,-13.733,-16.044,15.573,-31.599,-33.634,6.8681,-11.133,11.329,6.4935,-2.9619,24.346,5.3581,17.779,4.8776,8.924
-29.041,-0.6798,-18.945,-22.133,8.7038,-32.024,-0.34378,-47.276,-32.434,1.5738,-13.258,8.1905,1.3742,-0.29789,25.612,1.0524,18.435,4.9167,9.2727
-24.011,-28.283,3.4157,7.2335,0.69785,-16.207,6.8343,-34.422,-31.442,-1.8828,-10.286,-0.33398,-1.8062,1.0122,28.648,-0.55294,18.524,1.5984,12.036
-6.9748,-12.382,27.716,-15.423,9.7288,-21.73,2.7007,-31.769,-34.709,3.4502,-11.139,3.4975,0.37324,-3.1455,26.306,-0.16723,15.733,0.532,6.3388
