7.1484,37.301,11.986,-30.743,-9.978,-3.0634,2.8384,-10.243,27.111,25.964,15.051,-0.74767,10.49,-2.2587,9.4835,-15.252,13.836,-6.4231,0.46156
0.77892,47.849,1.0358,-17.873,-27.56,-11.199,-8.8186,-3.4733,19.635,24.341,8.9406,7.6965,5.7919,1.6211,9.6694,-9.3406,12.964,-4.8559,0.50251
-4.159,61.29,3.4086,3.9427,0.82948,-1.2081,-15.821,3.8822,20.837,27.564,5.2233,-3.8967,10.799,0.44385,11.999,-12.777,13.361,-5.8901,0.54389
21.826,56.2,41.16,-9.6988,2.1159,-0.29719,-1.944,-0.39621,31.01,26.019,11.2,1.6748,4.1248,2.2397,10.28,-9.4267,11.648,-7.3486,0.27821
18.674,41.4,21.714,-8.4494,-11.354,9.2882,-15.482,2.8389,28.285,22.923,10.37,6.6598,11.805,-7.6199,10.906,-10.768,11.962,-6.0711,1.2481
22.457,61.064,5.5439,-9.5169,-20.677,-7.815,-16.81,1.1513,36.719,38.166,12.657,5.2656,11.017,0.8034,9.7565,-13.242,11.948,-7.2091,0.66902
30.903,46.416,21.372,-9.6151,-19.033,-5.5876,5.8939,9.369,32.025,31.245,9.976,1.0198,13.894,-1.1027,11.983,-8.5675,14.595,-4.8331,-0.24279
16.292,57.185,-3.3954,16.893,-8.5761,9.849,-3.7674,-13.735,30.503,26.798,16.558,3.9443,10.874,0.032727,11.266,-9.5712,13.111,-5.7518,-0.60301
13.277,65.795,16.871,-4.9483,11.687,-22.608,-3.0057,-8.9592,25.829,29.3,10.691,5.8786,14.644,-2.0756,8.3333,-9.7854,12.479,-5.4316,1.3335
39.965,90.46,7.8197,-17.327,-15.164,0.44678,-3.3154,1.5476,25.673,24.781,14.842,-0.90641,11.456,-0.34605,9.7018,-11.635,10.238,-4.0032,0.7999
44.301,70.477,19.771,-2.5651,-15.164,5.5881,1.1082,-5.8279,14.356,34.922,6.6646,4.1863,9.0674,-3.3055,7.0444,-12.174,12.907,-6.4308,-0.33654
39.828,82.674,-3.4997,-19.45,-3.7667,-14.055,-9.5525,1.1214,26.25,24.769,12.533,3.0387,7.9787,-4.7541,12.51,-10.129,13.539,-7.4928,-1.3784
29.659,72.287,-7.7573,-15.069,-11,4.8847,1.4112,-2.2085,35.474,22.203,4.2275,3.0279,12.166,0.27086,6.5696,-10.008,13.379,-7.4812,1.3395
11.029,51.062,-6.9219,-31.692,10.175,12.028,-2.4264,5.1373,20.97,33.74,12.98,5.8817,11.423,0.45351,10.567,-9.1846,12.288,-6.1785,0.30223
26.289,81.683,20.114,-4.1369,-5.9543,1.3886,-5.6929,7.7926,21.968,23.658,16.237,8.4617,11.382,1.8795,9.7105,-13.454,15.184,-6.3823,1.1901
15.045,62.008,3.6769,-7.2345,5.3812,-0.089094,-4.8346,5.01,36.376,28.697,9.9173,5.2912,5.0788,-2.8431,6.1348,-13.173,13.533,-3.7733,-0.52165
15.541,40.377,-0.17327,4.7804,-7.8314,-9.225,7.5562,9.7291,24.242,23.498,10.868,6.0316,12.096,-0.36684,9.2316,-13.574,10.673,-6.978,-0.80498
22.752,71.992,2.9397,-7.3358,-5.3931,-1.0994,8.5706,-3.1915,29.886,29.775,7.1899,7.1486,7.0573,-1.9382,16.433,-13.41,12.516,-5.5945,1.6327
17.138,55.673,-5.6183,4.011,-10.418,-6.4727,2.6453,6.7577,24.12,30.656,16.302,0.013966,5.4553,-4.0911,8.1958,-9.5828,13.123,-6.7654,2.3996
86.319,27.094,-0.96377,-6.4588,1.1855,-5.1902,-9.5449,-1.4287,25.204,26.459,10.655,3.2195,8.9048,0.92305,10.483,-12.023,13.078,-5.4903,1.0983
