111.76,33.953,26.778,-30.68,-8.218,-2.003,0.99245,9.1435,2.0024,-2.976,-6.0474,-1.1594,-0.18544,0.67058,0.59273,0.25153,-7.979e-15,-9.4184e-15,1.4113e-14
94.992,-18.656,3.4136,-14.476,28.827,-22.648,0.55383,-3.8931,3.789,-0.44638,1.2689,0.46711,-1.1199,1.4627,0.86738,0.51979,-1.6359e-16,-2.9199e-15,7.471e-15
131.64,-20.557,2.3973,1.5289,3.2701,5.3319,-0.12289,10.559,-9.9034,8.4414,3.3129,1.127,-3.79,-2.7173,-0.85646,-0.13976,-1.2959e-14,-6.119e-15,6.1615e-15
98.664,9.8414,-16.578,0.024095,-5.4883,-10.716,-11.033,-6.1028,4.5357,-5.2264,-0.16638,-2.2345,-1.6455,-7.0669,-0.60391,-1.4918,5.4407e-15,4.5013e-15,3.104e-14
95.188,-33.645,8.0938,0.43779,-23.222,-10.117,-1.1373,-3.0213,7.8208,6.9456,1.809,-4.8528,3.5818,1.263,1.3725,0.14727,-1.635e-16,-1.6887e-14,6.9171e-15
91.261,14.533,-22.522,8.7972,1.0812,0.92609,-17.541,-4.0347,2.2352,7.1266,-9.3607,2.4142,-2.4651,2.1676,1.7013,1.2659,-5.1954e-15,4.2107e-15,2.1254e-14
86.307,8.7058,-15.335,-7.4496,-18.614,-12.606,3.6354,-9.5229,-9.0433,-3.356,4.3014,1.39,-6.1038,3.5481,-0.7279,0.9621,5.8294e-15,1.1099e-16,2.0701e-14
76.824,-7.688,-0.17468,-0.85468,-1.7837,-3.9009,-19.902,4.5806,-9.9328,-6.7719,4.4311,0.58809,3.4312,2.5128,2.863,-1.6264,-9.0064e-16,-1.3937e-15,1.8769e-14
48.31,36.846,11.485,4.078,-4.3694,-18.755,-12.384,5.0542,5.162,7.9887,8.4743,4.6549,-0.14839,1.2023,-1.0911,-0.89831,2.7035e-15,-5.0258e-15,1.5159e-14
38.153,0.61789,37.566,-0.44665,0.62975,-12.104,-14.502,-9.4076,-10.079,4.9552,-5.0952,-5.5237,-2.7863,0.72396,-1.288,-1.2234,-3.2234e-16,-1.246e-14,-1.0115e-14
37.317,20.826,17.178,12.584,-2.7188,-13.634,-0.33591,1.3917,-3.9346,2.3151,3.3033,-3.2116,-5.3205,-2.9235,4.7781,1.3526,9.6942e-15,7.6756e-16,1.1653e-14
97.236,16.441,-0.67375,36.65,0.62512,-17.683,6.1417,6.2442,-5.0142,-2.5918,-4.9012,-2.5001,3.603,1.2763,-0.90662,0.15152,-1.6793e-15,-2.5281e-16,2.3974e-14
100.61,21.621,8.5706,7.0458,2.6111,2.8043,10.793,-11.412,-0.64081,4.1319,0.34798,2.0478,-0.24385,1.1244,2.2032,-3.5694,-1.1801e-14,-3.3577e-15,1.1463e-14
109.19,26.253,14.898,8.5761,8.4148,10.791,-7.5183,-9.009,0.83257,-0.778,8.3956,-5.267,2.0934,0.80259,-0.52952,2.0041,-1.3461e-14,2.1372e-14,2.098e-14
80.361,-7.7344,35.237,8.2787,-6.9539,-6.3542,-4.0015,-9.0181,-3.3579,-1.7322,-1.6288,9.6616,2.8169,-2.7251,0.49363,1.5439,5.9017e-15,-7.8366e-15,4.7436e-15
81.601,-14.321,27.744,23.122,-2.8099,0.80348,-6.9755,2.8489,9.4885,-6.3229,0.47272,0.77763,-8.2658,2.5665,0.03926,-0.80731,-7.408e-15,-1.8967e-14,1.119e-14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
