0.074184,3.2559,0.11937,-0.55379,1.6799,0.6664,0.73374,0.74195,0.27998,0.4842,0.45819,0.16873,0.65823,-0.50889,0.63617,-0.065851,-2.1974,-1.3202,-0.63998,1.9241,-2.3589,-0.19617,-0.57277,-0.18672,1.8226,-0.1794,1.0821,-1.1696,-1.2827,1.9837,-0.69284,2.1718,-1.1181,-0.70845,4.2231,-3.3702,-1.9983,-1.924,1.8155,5.3935,0.076115,-0.06767,0.80209,0.79548,0.19049,0.81259,0.6141,0.5597,-0.50433,0.094401,0.26043,-0.20175,-0.010474,0.52379,-0.61182,-0.46494,0.10831,-0.63642,0.18269,0.078458,0.29409,0.13545,0.24734,0.3512,-0.31394,0.46389,0.51365,0.036334,0.30982,-0.38445,-0.057543,-1.2019,-0.42152,-0.81443,0.16594,-0.10411,0.015549,-0.088934,-0.047243,0.192,0.2841,-0.065021,0.15496,0.12918,0.28619,0.5885,0.80415,1.6828,-0.75617,0.72358,-0.66903,-0.10275,-0.081502,0.3329,-0.023566,0.099903,-0.12433,-0.062561,0.10879,0.17323,-0.0022769,0.020799,0.12143,-0.044627,-0.19108,0.091652,0.075569,-0.081679,-0.073566,-0.05634,0.0046057,-0.049742,0.13107,0.014369,1.404e-13,-1.6588e-14,-8.018e-15,-3.7397e-15,-7.851e-15,-2.4488e-14,-1.6668e-13
0.074184,3.2559,0.11937,-0.55379,1.6799,0.6664,0.73374,0.74195,0.27998,0.4842,0.45819,0.16873,0.65823,-0.50889,0.63617,-0.065851,-2.1974,-1.3202,-0.63998,1.9241,-2.3589,-0.19617,-0.57277,-0.18672,1.8226,-0.1794,1.0821,-1.1696,-1.2827,1.9837,-0.69284,2.1718,-1.1181,-0.70845,4.2231,-3.3702,-1.9983,-1.924,1.8155,5.3935,0.076115,-0.06767,0.80209,0.79548,0.19049,0.81259,0.6141,0.5597,-0.50433,0.094401,0.26043,-0.20175,-0.010474,0.52379,-0.61182,-0.46494,0.10831,-0.63642,0.18269,0.078458,0.29409,0.13545,0.24734,0.3512,-0.31394,0.46389,0.51365,0.036334,0.30982,-0.38445,-0.057543,-1.2019,-0.42152,-0.81443,0.16594,-0.10411,0.015549,-0.088934,-0.047243,0.192,0.2841,-0.065021,0.15496,0.12918,0.28619,0.5885,0.80415,1.6828,-0.75617,0.72358,-0.66903,-0.10275,-0.081502,0.3329,-0.023566,0.099903,-0.12433,-0.062561,0.10879,0.17323,-0.0022769,0.020799,0.12143,-0.044627,-0.19108,0.091652,0.075569,-0.081679,-0.073566,-0.05634,0.0046057,-0.049742,0.13107,0.014369,1.404e-13,-1.6588e-14,-8.018e-15,-3.7397e-15,-7.851e-15,-2.4488e-14,-1.6668e-13
24.886,38.574,-20.427,12.746,34.828,25.823,-6.823,-15.271,-8.496,-3.2553,-10.801,5.5377,27.767,-6.5193,1.1416,-6.6531,8.0242,-26.609,-4.7119,0.1741,-6.992,0.59603,-1.8698,1.5755,2.3648,0.47284,3.2352,-1.2298,-2.0219,2.6038,-0.8925,1.4951,-0.3488,-0.56952,3.1506,-4.5761,-1.0109,0.25285,0.086549,7.5426,0.053659,-0.12648,0.75012,0.69358,0.27849,0.79522,0.75597,0.42651,-0.47504,0.022944,0.21621,-0.1772,-0.10123,0.44805,-0.31818,-0.3339,-0.13427,-0.27079,0.034329,0.043981,0.31956,0.25957,0.25479,0.44892,-0.32392,0.42291,0.32559,0.082859,0.33095,-0.35365,-0.19476,-1.1311,-0.41141,-0.81055,0.18034,-0.12077,0.042641,-0.13078,-0.024364,0.21618,0.2609,-0.091548,0.13429,0.10698,0.2737,0.57269,0.78508,1.6865,-0.74064,0.71754,-0.64872,-0.087692,-0.068191,0.33586,-0.014778,0.1009,-0.11913,-0.050077,0.10215,0.17455,-0.0055066,0.023519,0.12789,-0.046314,-0.19332,0.0955,0.069803,-0.083303,-0.073407,-0.061822,0.0033847,-0.057204,0.12283,0.014691,1.1893e-13,-4.0445e-14,-7.5145e-15,4.7383e-15,-9.408e-15,-4.2483e-14,-1.5769e-13
28.484,56.951,14.893,2.6911,50.37,18.692,-3.5864,-5.2496,5.7435,16.191,-6.0137,-8.1468,-10.61,-12.166,-9.7888,14.345,7.789,-11.578,-1.291,3.0749,-7.1272,0.79761,-2.404,-2.032,3.209,1.2461,1.3394,0.73127,-0.32918,1.5284,-1.278,0.96205,0.78358,0.11373,2.6885,-3.1561,-1.585,0.47426,0.5431,7.1262,0.12389,0.023943,0.60642,0.57993,0.23735,0.62123,0.69879,0.30491,-0.37695,0.065756,0.17647,-0.08961,-0.061728,0.42265,-0.3531,-0.44821,-0.059511,-0.3212,0.1053,0.069549,0.29995,0.31912,0.19833,0.33194,-0.30496,0.41955,0.44668,0.010876,0.24551,-0.28323,-0.1415,-1.1818,-0.4505,-0.7706,0.14606,-0.051993,0.0071933,-0.08695,-0.062948,0.13433,0.26043,-0.048921,0.13653,0.097613,0.26673,0.61155,0.84956,1.6642,-0.73606,0.72874,-0.67387,-0.090397,-0.076532,0.33348,-0.018999,0.092279,-0.11722,-0.058566,0.10765,0.17424,0.010831,0.025011,0.13871,-0.051877,-0.19665,0.080662,0.073819,-0.079337,-0.084132,-0.047372,0.0038515,-0.044703,0.12813,0.012817,1.1529e-13,-2.1892e-14,-3.0134e-14,2.032e-15,-3.4572e-15,-1.2448e-14,-1.649e-13
42.661,59.422,35.642,6.9087,37.332,14.559,2.7243,-10.964,11.456,-3.395,-10.587,-2.4016,-2.413,-13.899,-3.2195,1.9049,9.7941,-1.8414,-6.8539,-12.488,-6.3764,-4.6302,-3.3895,1.0433,3.9363,1.0789,0.28835,-0.87192,-0.96674,1.2022,-0.35333,0.4388,0.7162,0.014196,2.706,-3.3626,-1.4381,0.080409,0.057431,6.2446,0.095225,-0.17542,0.87784,0.67411,-0.022328,0.57392,0.77069,0.55342,-0.60281,-0.11268,0.10333,-0.17349,-0.053351,0.35352,-0.55437,-0.2857,-0.034548,-0.27923,0.047102,0.035903,0.16927,0.24853,0.25923,0.27686,-0.22112,0.51452,0.40956,0.060496,0.32176,-0.36696,-0.12485,-1.1556,-0.38167,-0.87509,0.19125,-0.12895,-0.0106,-0.10031,-0.030751,0.20058,0.2618,-0.10864,0.13809,0.088487,0.2385,0.60913,0.79379,1.6837,-0.74553,0.72201,-0.66799,-0.10072,-0.077015,0.33443,-0.029157,0.094871,-0.11764,-0.052081,0.10022,0.17006,0.0044496,0.019964,0.11793,-0.05311,-0.19056,0.090729,0.079406,-0.091376,-0.069231,-0.055838,0.0043788,-0.048349,0.13485,0.014103,1.2284e-13,-3.6372e-14,-1.7543e-14,7.5064e-15,-8.7329e-15,-2.9938e-14,-1.786e-13
22.712,51.868,-19.178,11.2,51.164,-4.3318,18.878,-4.1533,20.631,1.5748,1.3477,17.332,21.555,-19.809,-20.052,-17.675,7.2629,-19.713,-9.3447,-4.7373,-2.8822,0.69693,-0.93437,1.1512,3.0288,1.987,1.8489,0.40932,-0.89849,3.3283,-0.22892,1.791,0.12964,-0.69156,3.0872,-3.5213,-1.1167,-0.48689,0.41689,7.0346,0.054628,-0.32804,0.67597,0.74716,0.27897,0.74692,0.81619,0.49828,-0.50919,-0.074111,0.18988,-0.1658,-0.13178,0.30583,-0.38586,-0.29561,-0.22071,-0.51638,-0.070791,0.1318,0.20174,0.33292,0.051945,0.45191,-0.297,0.53771,0.41386,0.20334,0.36727,-0.31253,-0.061439,-1.0939,-0.26794,-0.81285,0.11611,-0.12766,-0.016441,-0.097082,-0.10491,0.1874,0.22961,-0.035013,0.15168,0.12198,0.26986,0.65025,0.79447,1.6897,-0.74723,0.69204,-0.64429,-0.11725,-0.10728,0.31206,-0.030211,0.11326,-0.12301,-0.049306,0.092236,0.1822,-0.0078679,0.027258,0.11781,-0.042401,-0.19473,0.083769,0.08504,-0.080634,-0.061562,-0.051517,-0.0050394,-0.047878,0.12631,0.014524,1.2325e-13,-3.7624e-14,-2.4927e-15,2.4994e-14,-1.8462e-14,-4.9914e-14,-1.5396e-13
14.382,31.478,7.8085,15.639,12.273,24.662,5.0378,14.115,4.8756,0.98896,10.408,11.86,-22.747,-3.7082,-17.037,-2.8677,6.0182,-8.6993,-10.349,3.6624,-7.6794,2.0559,-2.0042,-1.0846,2.0615,1.4732,0.3755,1.0613,-0.1742,1.9009,-0.26977,0.51782,1.8227,-0.87097,2.088,-2.0275,-1.6397,0.029014,0.15812,7.043,0.16831,-0.072335,0.67439,0.56277,0.061526,0.757,0.75269,0.61429,-0.35782,-0.057149,0.074685,0.015659,-0.12963,0.53181,-0.38941,-0.44133,-0.10443,-0.31716,0.062004,0.078089,0.20731,0.28058,0.29566,0.63957,-0.37913,0.3802,0.4162,0.039418,0.27495,-0.34872,-0.018187,-1.2153,-0.41799,-0.77496,0.13701,-0.14741,-0.011292,-0.10445,-0.10066,0.11107,0.30846,-0.020373,0.20279,0.11985,0.29869,0.63176,0.81772,1.674,-0.74929,0.68677,-0.63974,-0.10004,-0.077627,0.30913,-0.011554,0.11347,-0.10561,-0.050033,0.089552,0.16727,-0.0047621,0.018138,0.11094,-0.033142,-0.1719,0.10605,0.081736,-0.075738,-0.074535,-0.050512,0.0070575,-0.050601,0.13503,0.01413,1.2884e-13,-1.7593e-14,-1.0059e-14,8.2753e-15,-7.1772e-15,-2.419e-14,-1.3961e-13
18.578,38.709,-17.263,5.0832,25.487,21.68,-14.929,-8.2539,28.682,8.9173,2.3065,5.8206,8.9884,0.017738,-0.64928,-2.3305,-0.094591,-13.927,-17.067,-3.8667,-5.609,1.2781,-1.9147,-0.13157,4.3235,0.77557,1.1252,-1.2231,-1.3564,3.4193,-1.8226,0.071658,0.71864,-1.2923,2.2635,-3.7007,-1.9296,-0.32976,0.10764,6.9749,0.15058,-0.13105,0.6723,0.69193,0.26445,0.63372,0.76689,0.38629,-0.42861,0.022761,0.11494,0.017804,-0.022751,0.32178,-0.49224,-0.37725,-0.085008,-0.4021,-0.066222,-0.062997,0.33299,0.29946,0.23183,0.3605,-0.3412,0.45867,0.45922,-0.0080881,0.27825,-0.31108,-0.20911,-1.1343,-0.35268,-0.84175,0.24199,-0.12046,0.070842,-0.041776,-0.041173,0.15136,0.29389,-0.012799,0.17956,0.076041,0.28072,0.59145,0.81943,1.6985,-0.74932,0.6888,-0.64436,-0.092529,-0.059411,0.32018,-0.017723,0.10613,-0.1149,-0.06186,0.092835,0.17559,-0.0082976,0.025173,0.12787,-0.04622,-0.18956,0.093968,0.077892,-0.083627,-0.083648,-0.056628,0.0058292,-0.048124,0.12512,0.013559,1.1831e-13,-3.6662e-14,-9.5093e-15,1.1243e-14,1.6479e-15,-3.7402e-14,-1.44e-13
45.577,78.702,23.478,4.8539,49.551,10.654,-0.83527,-10.036,10.268,4.4518,-14.288,3.7988,-10.207,-1.914,-7.4057,8.8093,8.0987,-13.25,-19.809,-3.7732,-4.5839,-2.6141,-3.8465,-1.8703,3.7969,1.1367,1.9128,-1.123,-0.89517,2.2267,-0.93572,0.7072,0.31904,-0.44599,2.3505,-3.0095,-1.8333,-0.13113,0.57702,6.823,-0.0023405,-0.035035,0.66765,0.6415,0.13943,0.36476,0.50882,0.43977,-0.31084,-0.037261,0.16721,-0.15353,-0.067496,0.45135,-0.53085,-0.32411,-0.025411,-0.24684,0.091258,-0.0022116,0.25038,0.2901,0.30696,0.27286,-0.23217,0.53945,0.44624,0.10738,0.42524,-0.42441,-0.12335,-1.188,-0.38124,-0.77376,0.21279,-0.11809,0.04509,-0.10927,-0.07909,0.19902,0.27727,-0.023884,0.14522,0.086925,0.25024,0.62502,0.80982,1.666,-0.7594,0.70576,-0.66635,-0.10267,-0.074051,0.34125,-0.030623,0.086896,-0.10859,-0.051532,0.092589,0.17879,0.0069232,0.016857,0.1107,-0.049884,-0.17847,0.086504,0.078629,-0.077568,-0.074666,-0.057736,0.0033929,-0.05404,0.12823,0.012948,1.1348e-13,-3.4633e-14,-2.7268e-14,2.0599e-15,1.146e-15,-1.5402e-14,-1.6912e-13
19.51,41.816,-6.1813,6.443,22.033,5.111,-4.5682,-2.9822,6.3741,1.5898,5.1819,6.7955,10.476,15.001,-0.093404,2.0242,2.826,-14.984,-13.793,-0.40271,-4.4447,1.1706,-2.8835,-0.54403,3.6478,0.55411,1.1319,-1.3553,-1.2182,2.706,-1.7871,0.53621,0.93736,-0.36669,1.7239,-3.0928,-1.3376,0.18784,0.62462,6.5488,0.10167,-0.19052,0.77881,0.55322,0.3722,0.60814,0.59393,0.31534,-0.3224,-0.066799,0.07286,-0.12959,-0.19815,0.49422,-0.42551,-0.30318,-0.048788,-0.3747,0.17979,-0.055382,0.29167,0.22108,0.34356,0.28287,-0.22688,0.4479,0.4109,0.0078866,0.33742,-0.46553,-0.072707,-1.1633,-0.42108,-0.87512,0.17537,-0.10149,0.075651,-0.0723,-0.064457,0.14533,0.24446,-0.029374,0.16245,0.12834,0.29279,0.60354,0.75528,1.7014,-0.7432,0.70033,-0.66202,-0.094624,-0.073937,0.32013,-0.027881,0.10803,-0.12086,-0.046699,0.088064,0.15427,-0.008347,0.026643,0.13404,-0.044841,-0.19305,0.080568,0.084552,-0.077278,-0.067922,-0.060291,0.015219,-0.050511,0.11864,0.010531,1.1114e-13,-3.2555e-14,-1.8168e-14,-3.9664e-15,2.8968e-15,-2.0945e-14,-1.482e-13
