78.223,20.158,-0.039415,-2.7979,-10.075,10.654,-3.0509,8.3842,-4.4285,-22.458,-0.30566,9.8173,5.8007,0.30127,-15.744,-0.95263,1.7736,-0.68723,-2.688,3.4333,2.7428,-8.1249,-4.3538,-3.1967,-3.8696,2.7859,-0.61211,6.6868,2.5634,3.8946,-2.48,0.35919,-0.29988,-0.69566,-2.058,0.051587,1.1028,-0.16332,0.64364,-1.3141,0.47253,1.4897,-0.058691,0.3295,-0.054022,0.28872,-0.068342,-0.12148,0.080154,-0.1737,0.33763,-0.45747,-0.42195,-0.15689,-0.18662,-0.0065006,-0.13374,-0.11543,0.24112,-0.0612,0.095123,0.15166,-0.15391,-0.085982,0.030062,0.096247,0.088419,0.27875,0.1243,0.10603,0.078198,-0.47431,-0.12086,0.22498,0.095246,-0.016605,-0.0099221,-0.12998,-0.080062,0.054648,0.27331,-0.10197,0.43828,0.075394,-0.27393,-0.74021,-0.066664,-1.0595,0.4724,1.1207,-0.20747,-0.22284,-0.2014,0.4109,0.35597,0.35774,-0.10514,-0.1172,0.05725,0.17155,0.11823,-0.023489,0.11171,0.065738,-0.00011731,-0.089583,0.094846,-0.13691,0.14238,0.029872,-0.097632,0.19777,-0.089507,3.6704e-13,6.615e-15,-7.615e-16,-3.3685e-15,1.587e-14,3.3747e-14,-1.4874e-16,-5.501e-17
80.504,25.703,8.6641,24.365,-28.462,5.2671,-7.4453,-9.5715,-14.261,-1.6708,1.6434,7.4846,5.5803,-7.5076,-12.34,-0.97947,0.97946,-2.1726,-6.745,3.9865,4.8628,-6.9966,0.18478,1.7375,1.3296,6.4074,2.1041,4.7036,1.044,2.9571,-1.6867,-1.7995,-1.1116,2.1889,-1.6324,0.61123,1.0328,-0.025781,0.78715,-1.6324,0.33683,1.8455,-0.4777,-0.27017,0.2393,0.28567,-0.2767,0.012582,0.10899,0.38033,-0.36807,0.091597,-0.40632,0.11704,-0.066688,0.11986,0.15238,0.25659,0.16079,-0.24949,0.30433,0.19165,-0.034998,0.030189,-0.11295,0.17627,0.14087,0.27821,0.20773,0.095362,0.10882,-0.53936,-0.015737,0.16397,0.10988,-0.072594,-0.065437,-0.084262,-0.03258,0.036336,0.16167,-0.13245,0.43993,0.08399,-0.26863,-0.70954,-0.08943,-1.0647,0.46742,1.1609,-0.21647,-0.18288,-0.1891,0.3944,0.34002,0.35185,-0.11006,-0.12162,0.067132,0.16491,0.11063,-0.037892,0.10793,0.046542,0.012692,-0.10113,0.084496,-0.11861,0.14065,0.028337,-0.09973,0.19736,-0.093447,3.5177e-13,1.2252e-14,-1.2797e-14,-1.7318e-15,1.3864e-14,3.4028e-14,-1.8606e-15,-1.1223e-16
88.094,29.379,-0.93517,-5.5929,-10.068,2.5529,-3.5786,10.924,5.6103,-2.3489,3.9633,-0.79713,-1.1339,-6.7632,-7.9213,-8.7374,8.5726,-8.3865,-7.3043,-3.9475,4.6975,-5.9026,-3.3444,-3.8566,-2.0977,4.5913,0.55846,5.8008,2.6329,3.8858,-3.3487,1.4737,-0.23903,-0.41123,-1.0248,0.45017,1.832,-0.28037,0.5552,-1.9851,0.34043,1.9055,-0.29802,-0.10943,0.52605,0.20793,0.23843,0.045448,-0.1208,0.22287,0.41629,-0.046035,-0.34872,0.043815,-0.29221,0.17895,-0.071699,0.066404,-0.038728,-0.30361,-0.031109,0.15716,-0.097809,0.045543,0.11209,0.18309,-0.055016,0.21925,0.18365,0.02269,0.12034,-0.48991,-0.066268,0.14029,0.12573,-0.036248,0.027953,-0.048705,0.01078,0.096586,0.20921,-0.10902,0.41825,0.050987,-0.26417,-0.72758,-0.078951,-1.0674,0.46522,1.1789,-0.24778,-0.16669,-0.2013,0.39324,0.35666,0.35895,-0.12233,-0.11664,0.072541,0.17941,0.10092,-0.027716,0.10049,0.056461,-0.0014329,-0.093967,0.090684,-0.12264,0.14472,0.029642,-0.10454,0.20045,-0.088729,3.5861e-13,-1.7684e-16,-1.5236e-14,8.8661e-15,1.2581e-14,2.4503e-14,3.6144e-15,-2.5467e-16
135.43,67.97,28.56,-11.114,-10.527,3.5948,-6.4157,-4.5197,-1.6496,0.77485,0.37867,-2.3232,-3.9969,-1.5081,-1.3978,-13.191,1.2211,-5.6967,-15.666,-0.79734,3.4846,-2.4789,-3.3329,-4.7551,-4.9742,3.6319,0.94189,8.0643,2.978,5.4537,0.58896,2.212,-1.7842,0.71632,-0.51902,-0.5601,1.0995,0.042627,0.5346,-1.7782,0.026721,2.2812,-0.44438,-0.26363,0.067403,-0.067121,-0.055742,-0.56052,-0.0089755,0.11183,0.19205,0.087821,-0.18237,0.18854,-0.056601,-0.11228,-0.1595,-0.046281,-0.029155,-0.18158,0.0067535,0.10114,-0.20293,-0.087437,-0.082238,0.21203,0.055097,0.10858,0.14984,-0.010544,0.17279,-0.43017,0.019433,0.18171,0.027596,-0.052854,-0.1003,-0.036734,-0.01588,0.028106,0.21382,-0.11146,0.3909,0.092816,-0.25858,-0.73399,-0.072669,-1.1033,0.48182,1.151,-0.21938,-0.19792,-0.16895,0.38571,0.3447,0.33405,-0.13785,-0.12372,0.062542,0.18362,0.10282,-0.035398,0.10109,0.051932,0.0079171,-0.09842,0.080885,-0.13933,0.14012,0.036279,-0.10142,0.19099,-0.096491,3.2851e-13,3.5668e-14,7.4162e-15,1.1209e-15,2.076e-14,2.567e-14,1.137e-14,-1.4776e-16
89.246,35.433,-5.194,-10.343,-1.0236,1.4094,7.1079,13.997,-1.5831,-11.566,-9.6274,-2.0142,-14.031,-15.594,-0.23077,-4.825,-2.129,-2.0667,-7.4623,-6.8574,5.1899,-6.6334,-5.7788,-6.6138,0.59338,4.0111,2.0053,2.0657,-1.1392,6.2126,-3.434,-2.0197,-2.2824,0.89943,1.2751,0.29407,2.2474,-0.89381,0.12226,-2.5875,0.45385,2.3885,0.037781,-0.26462,0.17759,0.62121,0.013532,-0.4785,0.32905,0.30266,0.2107,-0.065523,-0.29273,0.021048,0.12661,0.31998,0.032891,0.082579,-0.23828,-0.0061526,-0.045535,0.24737,-0.15029,0.030711,0.076587,0.16007,0.075284,0.37047,0.20811,-0.037626,0.10317,-0.54119,-0.010799,0.31466,0.1132,-0.021074,-0.013732,-0.1069,-0.010218,0.043286,0.20546,-0.14089,0.41572,0.048713,-0.2631,-0.74269,-0.069427,-1.06,0.44677,1.168,-0.23691,-0.16772,-0.18612,0.39164,0.3746,0.34009,-0.12214,-0.12565,0.057748,0.16108,0.11034,-0.033179,0.11247,0.054176,0.0078129,-0.091082,0.093382,-0.12952,0.13642,0.034233,-0.09584,0.19956,-0.091959,3.3553e-13,4.197e-15,-8.9222e-15,2.1478e-14,1.2827e-14,1.8954e-14,8.2171e-15,-3.0692e-16
91.103,20.575,-3.2838,4.4118,1.2743,-11.414,3.5176,11.533,-1.4487,-5.4807,-13.431,4.0175,-6.789,-8.96,-9.0406,-3.5082,-8.076,-5.5896,-8.2453,-0.98754,1.1229,-2.7985,-0.40749,-0.00085121,-1.0463,6.2541,0.1747,6.2376,4.0648,4.0055,-1.8667,-0.51902,-0.73473,2.4661,0.45689,-0.75508,0.97218,-0.54051,0.12389,-2.2143,1.0717,1.8599,-0.33405,0.026008,0.070645,0.17768,0.10268,-0.083414,0.027702,0.02849,0.34888,0.30904,-0.20245,0.083466,0.047178,0.27026,-0.081891,-0.10769,0.0074835,-0.10504,0.088505,0.14587,-0.25429,-0.11657,-0.062625,0.13661,0.079113,0.27177,0.1952,-0.01966,0.1033,-0.52061,0.020688,0.20634,0.10114,-0.03552,0.049625,-0.11574,-0.026828,0.0080098,0.20665,-0.073771,0.38596,0.067338,-0.26901,-0.74983,-0.088753,-1.0398,0.47028,1.1529,-0.23177,-0.17957,-0.19084,0.40555,0.34797,0.34408,-0.12288,-0.11052,0.080748,0.17064,0.09817,-0.039443,0.10517,0.054527,-0.0035458,-0.099747,0.082768,-0.12949,0.14746,0.026133,-0.093896,0.19609,-0.08522,3.2864e-13,1.9818e-14,-8.1923e-15,-6.9554e-15,1.5952e-14,2.8903e-14,-2.1949e-15,-1.2543e-16
79.513,42.247,14.611,18.12,-27.07,-10.58,7.249,9.524,-2.2602,-10.234,-4.4544,1.659,5.5728,-2.6698,-2.6633,-12.361,0.32677,-3.1841,1.9335,4.6617,1.3153,-5.0908,-6.6501,-2.7191,-1.893,6.5288,-0.63323,7.0614,2.644,4.9219,-2.9052,-1.6278,-0.66678,0.54134,0.72308,0.24367,1.3989,-0.72079,0.60331,-1.9466,1.159,1.672,-0.004202,0.19219,0.038582,-0.053678,-0.1417,-0.2172,0.073785,0.3717,0.1476,0.1798,-0.015408,0.0557,0.084374,0.12862,-0.080689,0.0086357,-0.078159,-0.15008,0.016361,-0.0025971,0.081527,-0.00059325,0.084241,0.15409,0.092877,0.20403,0.19533,0.022829,0.085298,-0.48105,0.066548,0.18629,0.11532,0.0023141,-0.011235,-0.083703,-0.032532,0.085994,0.25445,-0.12141,0.48513,0.064401,-0.26488,-0.74867,-0.065,-1.0414,0.48056,1.1746,-0.23465,-0.19936,-0.18256,0.40875,0.34201,0.34172,-0.11063,-0.10155,0.076776,0.17953,0.10505,-0.037993,0.11025,0.067195,0.0012901,-0.098335,0.078221,-0.13182,0.14629,0.027966,-0.099796,0.19442,-0.092257,3.2013e-13,1.1433e-14,-2.1807e-14,-1.1411e-14,1.5563e-14,3.6856e-14,-2.3191e-15,-4.9786e-17
79.325,14.851,1.4254,-5.4849,-8.7124,0.6706,7.2178,-6.6446,-1.2778,-11.096,-9.3502,4.7776,-3.802,-1.2477,-19.095,-7.466,-0.92126,4.1467,-13.651,2.8948,3.5683,-5.9907,-1.4942,-0.89904,0.31471,5.1673,2.1811,4.0248,2.0593,4.556,0.59586,-1.042,-0.269,0.23071,-0.5674,0.28676,1.6285,-0.8088,0.15353,-1.7255,0.79945,1.777,-0.54582,0.034672,0.18492,0.38947,0.27043,-0.12308,-0.18837,0.14745,0.21524,0.090813,-0.28608,0.0087385,-0.031732,0.1712,-0.3305,0.0063411,-0.035731,-0.30746,0.05769,0.32071,-0.28156,0.023146,-0.051717,0.116,0.025789,0.2329,0.22765,0.040436,0.16274,-0.50136,-0.028677,0.11529,0.15482,0.01221,0.015162,-0.12087,0.024315,-0.0049042,0.18419,-0.1357,0.40624,0.06365,-0.28403,-0.75842,-0.061908,-1.0983,0.46567,1.1747,-0.22443,-0.18052,-0.20604,0.39188,0.36164,0.34335,-0.1291,-0.1091,0.061507,0.17754,0.11666,-0.032604,0.11142,0.054413,-0.0076625,-0.098874,0.088256,-0.13037,0.13512,0.028473,-0.099872,0.19847,-0.094419,3.2105e-13,1.535e-14,-5.4379e-15,-6.407e-15,1.7759e-14,3.4292e-14,-3.7065e-15,-1.0024e-16
72.234,20.008,21.441,14.854,-6.4074,21.975,-15.412,-0.22218,-21.006,-10.628,-4.2055,7.7187,-1.6871,2.8371,7.0298,-19.555,4.2143,-7.5071,-6.2329,5.5999,6.2544,-4.1781,-1.4306,2.4161,0.89168,9.6147,0.60432,4.6926,1.8537,5.4709,-2.2858,0.72552,0.56677,0.86484,-0.47966,-0.373,0.73406,-1.0352,0.49656,-1.8804,0.38648,2.023,-0.19706,0.098157,0.38859,0.25925,-0.10008,-0.30992,0.19823,0.36323,0.24664,0.19883,-0.3035,0.19603,0.024357,0.081149,0.032699,-0.096885,-0.091558,-0.10452,0.14461,0.092675,-0.26217,-0.017718,0.11708,0.19496,-0.058018,0.20029,0.27538,-0.033433,0.22748,-0.50999,-0.0074045,0.14221,0.06886,-0.022146,-0.016264,-0.029074,0.031324,0.0020865,0.19406,-0.085426,0.45506,0.047728,-0.25848,-0.70487,-0.070581,-1.0673,0.44992,1.1671,-0.24495,-0.19729,-0.19146,0.40514,0.34562,0.3266,-0.12012,-0.10874,0.066879,0.16402,0.11028,-0.013849,0.10719,0.0533,0.0056323,-0.10217,0.08678,-0.13713,0.1575,0.02943,-0.097754,0.19596,-0.086989,3.4583e-13,8.798e-15,-7.8596e-15,4.0194e-15,1.389e-14,3.5893e-14,3.4107e-15,4.3516e-16
74.014,12.951,-12.845,-9.6396,-10.393,-7.1419,-11.16,6.1008,-10.595,-14.669,0.62319,8.1905,-8.2411,4.8946,-13.331,11.098,3.141,-4.6122,-12.594,3.72,1.2642,-4.4339,-0.8038,-3.5227,-1.0639,7.0782,1.1368,4.1205,1.8804,5.3493,-0.0025831,1.7488,-2.4692,-0.42835,0.34309,-1.5842,0.78746,-0.59531,0.31174,-0.98524,0.6991,1.088,-0.54177,-0.1121,0.098541,0.32043,-0.097481,0.27433,0.072606,0.40212,-0.16863,0.20261,-0.43082,0.37498,-0.03436,-0.11181,0.10245,0.22211,0.062336,-0.074358,0.0055579,0.30912,-0.36168,-0.011717,0.028904,0.085859,0.18124,0.26272,0.1737,0.014932,0.18701,-0.49828,-0.0072711,0.11902,0.14876,0.044811,-0.037678,-0.082061,-0.04176,0.068587,0.24906,-0.17192,0.44441,0.051039,-0.25835,-0.74765,-0.081756,-1.0603,0.43574,1.1939,-0.24741,-0.176,-0.19377,0.38533,0.36216,0.33999,-0.12998,-0.10925,0.076443,0.16488,0.097373,-0.02216,0.1259,0.05998,-0.008238,-0.10243,0.088994,-0.12984,0.14391,0.026877,-0.10152,0.19299,-0.090957,3.3294e-13,2.4222e-14,-8.1815e-16,9.5906e-15,1.5085e-14,2.7996e-14,2.2471e-15,-3.1758e-16
