0.9248,0.91455,0.91748,0.91797,0.91748,0.91943,0.91846,0.92383,0.98145,1.0127,0.90674,0.59424,0.33887,0.17334,-0.146,-0.30078,-0.40576,-0.5957,-0.65137,-0.78955,-0.86182,-0.94434,-0.93555,-0.87598,-0.79053,-0.58447,-0.34619,-0.24121,-0.22168,-0.24658,-0.21533,-0.27588,-0.28809,-0.27441,-0.30176
0.32275,0.32715,0.32715,0.32129,0.32861,0.32959,0.33154,0.33252,0.39355,0.39941,0.81689,0.87012,0.99072,0.9292,0.8418,0.70117,0.55322,0.48096,0.5083,0.43262,0.44141,0.45947,0.43262,0.44482,0.50879,0.59033,0.6499,0.63721,0.69385,0.68506,0.66504,0.68311,0.67969,0.67822,0.66504
0.059082,0.053711,0.062012,0.047363,0.04541,0.059082,0.057617,0.04248,-0.054688,0.077148,0.41357,0.54248,0.53662,0.55957,0.51367,0.46289,0.31055,0.19434,0.11914,0.16504,0.1084,0.11035,0.2124,0.271,0.43994,0.62354,0.67334,0.72656,0.76318,0.73047,0.74951,0.7627,0.7373,0.70898,0.71973
-11,3,1,0,-5,4,6,-13,1,-9,-3,41,28,-8,-23,-8,22,-31,-9,11,-2,11,31,19,-5,24,42,5,14,-15,28,6,-20,4,-31
-1,-2,1,-1,-1,-1,-1,-5,-14,-46,4,36,2,0,-3,1,31,-2,-9,-5,-4,4,28,-13,-5,-3,21,7,-8,14,14,-2,-11,8,-3
0,0,0,0,0,0,-1,-5,15,-45,-6,27,-15,-1,0,14,13,-21,12,-15,-2,-1,8,-5,-5,-8,12,5,-2,18,14,7,-3,-6,10
-2,-1,-1,-1,-1,-1,-3,0,3,-20,3,5,-13,5,18,42,8,-34,-3,-31,8,-11,1,-9,-10,6,-1,-6,-21,9,13,11,-6,-8,-2
0,-1,-1,0,-2,0,-1,0,0,-9,-27,-10,-2,2,-2,-3,15,-39,6,-17,0,-13,-2,-19,-22,46,30,8,-52,-18,13,49,10,-7,-11
-2,0,-1,0,-3,-2,-2,-1,-1,-4,-4,3,1,0,-1,-2,3,-6,3,-3,3,-1,4,-6,3,15,-4,15,2,-6,-5,2,3,-2,-2
-2,-1,1,0,-1,-1,1,-6,-3,-2,-2,7,1,7,-9,-1,16,-6,-5,15,6,21,24,-10,11,25,-13,26,-8,-4,-11,-10,-12,-3,-9
-2,-1,0,0,-5,1,4,-8,2,-4,-7,20,8,-1,-14,-16,5,-27,15,1,6,11,-20,12,-1,10,-30,-39,23,24,28,4,-28,24,14
0.9375,2,1.125,4.0625,1.9375,1.0625,0.125,1.3125,-37.438,-57.688,-64.625,2.875,38.188,71.688,43.5,9.9375,-15.938,-19.688,-34.063,-26.063,-24.313,-12.063,-10.188,-8.9375,-20.75,-11.938,-3.5,15.875,8.875,-8.625,-6,-3.6875,-2.375,-3.5,-0.4375
0.9375,2,1.125,4.0625,1.9375,1.0625,0.125,1.3125,-37.438,-57.688,-64.625,2.875,38.188,71.688,43.5,9.9375,-15.938,-19.688,-34.063,-26.063,-24.313,-12.063,-10.188,-8.9375,-20.75,-11.938,-3.5,15.875,8.875,-8.625,-6,-3.6875,-2.375,-3.5,-0.4375
0.9375,2,1.125,4.0625,1.9375,1.0625,0.125,1.3125,-37.438,-57.688,-64.625,2.875,38.188,71.688,43.5,9.9375,-15.938,-19.688,-34.063,-26.063,-24.313,-12.063,-10.188,-8.9375,-20.75,-11.938,-3.5,15.875,8.875,-8.625,-6,-3.6875,-2.375,-3.5,-0.4375
7.2271,7.2179,7.2099,7.2107,7.217,7.2225,7.2311,7.24,7.2119,7.0719,6.7995,6.6874,6.6794,6.7515,6.8888,6.9473,6.9881,6.9954,6.9532,6.8952,6.8723,6.8227,6.6771,6.5404,6.409,6.279,6.2387,6.2177,6.2255,6.2159,6.199,6.1894,6.1823,6.1826,6.1856
3.0476,3.043,3.0396,3.0362,3.0335,3.0332,3.0329,3.034,3.0535,3.1288,3.4271,3.8225,4.2985,4.8178,5.479,5.8919,6.3317,6.5521,6.6643,6.7236,6.7232,6.6936,6.5931,6.468,6.2935,5.9814,5.7094,5.52,5.3886,5.3582,5.3511,5.3729,5.3908,5.3997,5.4124
9.5606,9.5757,9.5865,9.5907,9.5905,9.5866,9.5787,9.5722,9.5746,9.6104,9.7855,9.8904,9.9931,0.073975,0.15868,0.23127,0.31844,0.37062,0.37402,0.39709,0.41593,0.3818,0.23871,0.090493,9.9535,9.795,9.7257,9.6643,9.6335,9.622,9.6166,9.6218,9.624,9.6276,9.6307
0.93799,0.94629,0.94482,0.93994,0.9375,0.94238,0.95557,0.99219,1.0444,0.94971,0.56885,-0.093262,-0.2207,-0.37402,-0.54883,-0.69727,-0.74512,-0.78906,-0.98584,-0.95605,-0.94482,-0.39111,-0.21582,0.0078125,-0.25879,-0.27539,-0.33203,-0.28857,-0.32861,-0.33496,-0.34619,-0.29395,-0.2998,-0.29883,-0.23242
0.23047,0.22168,0.23633,0.23389,0.23438,0.23877,0.25049,0.354,0.61768,0.68604,0.85303,0.85205,0.71777,0.58594,0.47412,0.43701,0.44385,0.41211,0.45801,0.51709,0.51025,0.6377,0.58545,0.67578,0.62939,0.65283,0.65186,0.63818,0.64893,0.65039,0.63232,0.62012,0.63916,0.64746,0.67529
-0.019043,-0.021973,-0.025879,-0.030273,-0.035156,-0.0043945,-0.072754,-0.1084,0.2251,0.4917,0.56055,0.58008,0.4458,0.31543,0.19385,0.10254,0.10889,0.13672,0.092773,0.21924,0.41797,0.75488,0.69629,0.80029,0.78467,0.77637,0.76611,0.76074,0.75342,0.72266,0.73291,0.72803,0.71436,0.68945,0.65967
-5,11,-3,8,-14,6,-4,-10,4,2,49,-6,-1,-7,22,4,-17,-5,7,1,-11,26,-6,-16,25,36,-1,-21,87,0,-4,4,-41,9,-1
0,-1,-2,1,-2,2,1,23,19,22,61,-34,2,-21,20,-11,-2,-2,2,-25,-36,12,5,21,-5,13,-7,-4,21,-22,25,12,0,-10,-30
0,-2,0,1,0,0,14,6,-6,10,65,-33,-4,-8,4,0,2,-10,-4,-9,-28,9,6,16,4,1,-2,4,-1,-14,14,13,-7,-15,-18
0,1,2,4,-5,2,0,13,-18,19,2,-29,7,20,15,5,21,-20,-21,-5,-19,5,12,-5,3,5,6,-5,-1,-3,31,1,-12,-34,-3
0,-1,1,-2,-3,-2,1,24,-28,-35,-67,-56,30,58,12,28,36,-62,-54,-10,-6,-18,19,-9,14,22,-4,-3,10,10,58,-10,-16,-68,0
-2,-1,-2,0,1,-4,-1,1,-2,-5,-6,-10,10,9,2,5,2,-3,-2,7,10,2,-4,-13,-9,4,-18,-9,9,4,-5,6,3,-11,-3
1,-3,-1,1,0,-2,1,-5,-4,-3,5,-5,2,12,2,14,-5,-6,-31,14,19,10,-12,5,-26,-32,-12,-19,5,12,10,-6,-3,-19,1
6,3,-2,0,-8,-2,9,-15,-9,-12,13,-4,1,-5,15,2,16,-6,44,15,-23,-26,-52,-84,0,29,0,-15,30,52,-9,17,-32,6,-2
0.25,0.9375,-1.8125,-2.25,-4.1875,-1.625,-7.4375,-88.063,-48.375,-27.188,20,64.375,44.938,8.75,-25.563,-36.188,-31.375,-11.938,-46.188,0.6875,-16.188,-9.5625,-21.688,-1.25,19.25,9.875,3.0625,-3.75,-1.5,1.9375,6.3125,2.6875,3.375,6.4375,14
0.25,0.9375,-1.8125,-2.25,-4.1875,-1.625,-7.4375,-88.063,-48.375,-27.188,20,64.375,44.938,8.75,-25.563,-36.188,-31.375,-11.938,-46.188,0.6875,-16.188,-9.5625,-21.688,-1.25,19.25,9.875,3.0625,-3.75,-1.5,1.9375,6.3125,2.6875,3.375,6.4375,14
