0.88916,0.89209,0.8916,0.89209,0.896,0.89355,0.9082,0.94287,1.0293,1.0566,0.60107,0.2251,0.2334,0.049805,-0.050293,-0.17285,-0.17578,-0.11035,0.054688,0.25977,0.42529,0.40088,0.39014,0.42334,0.40186,0.43896,0.44092,0.4126,0.40723,0.40869,0.40137,0.4082,0.41699,0.41406,0.41016
0.3916,0.396,0.38867,0.39648,0.396,0.40576,0.43457,0.51855,0.64746,0.90967,1.0161,0.75635,0.79492,0.74365,0.69336,0.74072,0.76953,0.93359,1.0215,1.0327,1.1655,1.0039,0.99902,0.90479,0.86182,0.87842,0.89648,0.89111,0.90186,0.90869,0.8999,0.8999,0.90723,0.9082,0.89453
-0.15674,-0.1582,-0.16113,-0.15771,-0.15674,-0.16211,-0.17334,-0.20605,-0.25293,-0.079102,-0.034668,0.021973,0.041992,0.053711,0.025879,0.033203,0.039551,0.049805,-0.051758,-0.058105,-0.095703,-0.071289,-0.071777,-0.075684,-0.07666,-0.0625,-0.069336,-0.072266,-0.061523,-0.071777,-0.063965,-0.066895,-0.057129,-0.060547,-0.061035
1,-3,0,-3,-3,-3,-5,4,-20,-22,-8,-19,22,-1,20,-9,-3,11,3,-13,-5,-5,-4,-3,-2,-26,-21,-22,-2,9,0,-3,11,-7,-2
-2,-2,-2,-1,-3,-2,-5,8,-20,-15,-8,-13,30,-15,13,-29,-5,-1,0,-17,0,-15,-7,3,-16,-22,-26,-18,-13,-16,-6,-3,-5,4,-4
0,0,-2,0,-2,-1,-5,3,-8,-26,-5,0,12,-12,6,-17,-8,2,1,-12,-1,6,-9,5,-7,-13,-17,-3,-10,-5,-2,-3,-3,5,-2
-1,-1,-4,-1,0,-2,-3,1,-4,-5,7,-7,11,-23,-9,-3,-5,-4,-6,14,-12,7,-7,5,-3,-9,-13,4,-7,0,-1,1,-6,2,-4
-3,-2,0,-2,-1,-1,0,-6,-2,26,17,-2,-2,-23,-15,0,-8,-11,-13,19,-21,16,-16,8,-4,-16,-22,14,-6,15,-4,6,-11,1,6
0,-1,-2,-1,-2,1,1,1,1,1,8,2,-2,-10,-12,0,-3,-2,-9,-1,-4,10,-5,6,-10,-6,-5,-6,-6,-3,2,-4,-4,2,5
-1,-1,-3,-3,0,-1,-4,2,12,-17,-5,-3,-18,-4,-4,3,-20,-6,-5,-16,-9,-2,-7,-3,-6,2,2,-21,0,-4,3,-12,5,-1,0
-3,3,-3,1,2,3,-3,-6,-1,-16,-16,-19,-20,-2,-3,6,-32,-9,4,-15,-35,-11,-7,-4,21,3,-3,-76,7,-2,-4,-1,13,-12,-15
0.875,-0.9375,0.1875,-0.8125,-0.875,0,-1.9375,-12.5,-64.063,-31.5,-18.875,-10,4.0625,-7.625,-3.3125,1.5625,-3.875,3.75,22.938,29.938,21.938,9.4375,5.25,-1.375,-0.5625,-1.9375,-5.875,-3.625,-0.125,0.25,-0.25,-0.125,0.4375,-0.0625,-1.25
0.875,-0.9375,0.1875,-0.8125,-0.875,0,-1.9375,-12.5,-64.063,-31.5,-18.875,-10,4.0625,-7.625,-3.3125,1.5625,-3.875,3.75,22.938,29.938,21.938,9.4375,5.25,-1.375,-0.5625,-1.9375,-5.875,-3.625,-0.125,0.25,-0.25,-0.125,0.4375,-0.0625,-1.25
0.875,-0.9375,0.1875,-0.8125,-0.875,0,-1.9375,-12.5,-64.063,-31.5,-18.875,-10,4.0625,-7.625,-3.3125,1.5625,-3.875,3.75,22.938,29.938,21.938,9.4375,5.25,-1.375,-0.5625,-1.9375,-5.875,-3.625,-0.125,0.25,-0.25,-0.125,0.4375,-0.0625,-1.25
8.1192,8.119,8.1196,8.1179,8.1176,8.1171,8.1084,8.0739,7.9216,7.706,7.5684,7.5132,7.5209,7.5101,7.4956,7.4841,7.4791,7.479,7.5179,7.5546,7.6232,7.642,7.6461,7.6376,7.6309,7.628,7.6244,7.6212,7.621,7.623,7.6238,7.6244,7.6253,7.6253,7.6236
3.2032,3.2034,3.2029,3.203,3.2032,3.2035,3.2072,3.2302,3.3356,3.5657,4.0998,4.5384,4.9168,5.207,5.4151,5.4101,5.334,5.0666,4.7353,4.5759,4.3517,4.2601,4.2528,4.2705,4.2939,4.3003,4.3044,4.3066,4.3053,4.3044,4.3081,4.311,4.3117,4.3119,4.3132
0.60837,0.60868,0.60746,0.60816,0.60847,0.60882,0.61699,0.63973,0.7125,0.87958,1.0475,1.0978,1.117,1.1228,1.1123,1.102,1.1014,1.1031,1.0911,1.0676,1.0432,1.0544,1.0585,1.0702,1.0799,1.0784,1.0724,1.0658,1.0633,1.0603,1.0564,1.0518,1.0504,1.0501,1.0491
0.87793,0.87744,0.87256,0.87842,0.87793,0.87842,0.87354,0.87256,0.87451,0.875,0.87158,0.87549,0.87451,0.87598,0.87891,0.875,0.87744,0.87793,0.87598,0.87793,0.88184,0.8833,0.87988,0.9458,1.2334,0.9502,0.21533,0.14063,-0.023926,-0.09375,-0.003418,0.080078,0.12207,0.3042,0.34717
0.41992,0.42041,0.43066,0.4292,0.42285,0.42236,0.4209,0.41455,0.41992,0.42139,0.42725,0.42334,0.42236,0.42383,0.41699,0.42188,0.42139,0.42041,0.41797,0.42529,0.41895,0.42383,0.4248,0.48193,1.1108,1.5601,0.40527,0.13135,0.71826,0.7124,0.87744,1.125,0.9248,1.0117,0.98633
-0.18848,-0.18408,-0.18262,-0.18262,-0.17969,-0.18066,-0.17578,-0.18408,-0.1792,-0.18262,-0.17871,-0.18018,-0.17676,-0.18262,-0.17676,-0.17334,-0.17529,-0.17871,-0.1792,-0.17529,-0.17041,-0.17529,-0.17773,-0.19043,-0.31543,-0.044922,0.041016,0.01709,0.074219,0.104,0.08252,0.019043,0.024902,-0.0092773,-0.053223
-3,0,0,-1,0,2,0,0,-4,1,-4,-2,-2,-2,-4,-5,0,0,-4,-3,-1,0,-4,10,3,20,-1,-26,4,-22,5,-11,13,9,-23
-3,3,0,-1,-1,3,2,-2,-5,5,-2,-1,-3,-4,-3,-4,3,1,-4,-3,0,1,-8,17,-29,101,-11,-37,10,-22,18,-8,9,15,-28
0,2,-3,-2,0,2,0,0,-3,1,-2,-1,0,-2,0,-2,1,0,-2,-2,-2,0,-4,13,-7,108,-5,-20,2,-19,4,3,4,6,-8
-2,-1,-3,-2,0,-1,-2,-2,-2,1,-1,0,-1,0,-1,-2,0,-1,-1,0,-2,1,-1,4,12,63,-7,-9,2,-13,-2,11,14,8,-4
-1,-4,0,-2,0,-2,0,-2,-3,-2,0,-1,-1,0,-1,0,2,-2,0,-1,-1,-2,-2,2,28,-2,1,-20,4,-5,9,-8,9,-5,2
-2,-3,-1,-2,-1,-2,-1,0,-2,1,-1,1,-1,-1,-2,1,0,0,-1,-2,-2,0,-2,1,-1,10,-4,-11,6,-5,2,-7,-2,5,4
1,-4,-3,-3,-1,-1,-1,1,-2,1,3,4,0,-5,-1,3,0,1,0,-3,4,-1,1,3,-6,7,7,-16,-10,-8,-3,-6,7,-9,2
