-12.009,2.6872,90.538,-38.616,49.099,58.596,-9.2368,-14.809,-4.9713,22.992,-15.233,21.181,1.9745,2.4823,-4.0637,27.998,6.4854,3.5237,-12.094
-52.501,-9.1141,89.1,-27.494,32.588,33.497,0.30012,-31.674,10.981,26.315,-19.678,15.039,-3.8192,0.83702,-5.2036,23.602,8.5198,0.52406,-12.035
-58.967,-12.963,49.188,-11.565,48.885,57.547,4.9673,-17.416,-0.31481,18.279,-21.03,8.8864,-0.30323,3.3764,-9.3571,24.643,10.664,3.7909,-10.803
-31.465,-20.565,46.368,-42.584,62.895,57.168,-10.865,-28.681,12.587,26.224,-17.672,6.9503,-3.28,3.6788,-1.8318,25.82,5.1114,3.6634,-12.277
-58.018,4.0166,71.149,-20.237,25.979,48.034,1.0551,-28.898,3.7909,27.206,-18.623,9.2236,2.9146,7.4943,-2.5039,27.326,3.9994,4.9819,-8.1345
-3.0684,-0.57428,58.459,-31.09,15.852,63.309,-2.1386,-19.678,3.2123,26.121,-7.4135,10.69,-8.5249,2.0718,-2.6647,25.011,8.9231,3.9365,-10.458
-72.592,4.816,68.632,-29.687,41.707,57.812,3.8697,-11.19,16.564,28.87,-13.049,16.924,-3.7732,-0.53529,-10.04,27.001,3.7637,4.9133,-10.144
-2.8068,38.732,61.524,-27.797,51.354,49.497,6.6283,-18.943,5.7443,34.826,-26.877,17.627,-7.372,5.6604,-3.8085,26.056,8.3997,4.9785,-10.411
-82.83,35.056,74.465,-28.717,51.409,63.804,2.6625,-24.413,9.9726,33.412,-7.8581,13.316,2.3372,5.1646,-2.8504,21.616,10.017,3.6121,-11.36
-77.635,29.501,39.19,-25.536,31.307,65.291,-3.0041,-35.072,0.50549,30.851,-21.327,18.165,-0.6338,-2.4533,-4.1793,27.263,6.3087,2.2207,-11.771
-13.658,-9.3249,66.3,-52.503,29.399,55.409,-1.4829,-22.526,5.3626,36.364,-22.913,9.9625,3.6518,-1.0106,-7.0197,21.841,8.4249,6.4185,-11.02
7.8929,-6.1721,54.963,-37.343,41.375,60.221,23.729,-26.777,13.069,21.504,-16.413,18.734,3.0349,0.98353,-2.0653,26.175,7.6081,2.8332,-10.322
-1.2554,34.606,80.578,-34.349,55.138,58.404,0.65115,-41.732,3.5741,22.76,-13.898,9.0273,-2.965,-1.194,-8.3475,25.167,6.9991,4.3467,-8.5938
-65.534,-8.0763,61.984,-35.478,55.85,45.384,2.1758,-15.598,0.68928,32.057,-15.181,12.064,-1.8057,-3.8658,-0.41837,26.222,8.7614,2.913,-7.3207
-18.351,9.6324,55.292,-17.129,40.173,50.463,-18.965,-26.034,16.452,22.988,-17.13,20.802,1.4204,0.46742,-3.7633,25.893,10.472,5.7814,-8.918
-62.846,-14.365,64.022,-41.014,43.635,47.864,5.8131,-35.695,5.0238,31.845,-11.611,15.658,-2.0881,2.9543,-6.1213,32.332,10.835,6.64,-11.461
-16.692,-16.597,56.48,-39.663,43.478,62.25,-5.9325,-27.445,6.6642,36.33,-15.515,17.731,-0.41676,6.0975,-9.082,26.622,8.5681,-0.10744,-7.9826
-62.4,38.041,44.226,-68.012,36.623,40.956,-1.9567,-20.599,5.6117,18.867,-15.217,14.91,-0.79375,4.1809,-6.2275,25.378,8.2679,3.1897,-9.7629
-62.597,-23.977,56.674,-36.357,46.94,53.709,2.2491,-33.821,-0.019519,25.591,-14.866,24.908,-4.5803,3.5185,-4.7883,19.761,6.1801,6.0135,-9.4357
7.5046,12.217,38.938,-17.781,46.791,33.098,1.145,-24.21,1.5733,33.242,-6.7552,14.902,1.7073,1.5414,-6.8868,24.481,5.8709,3.7516,-11.549
