0.96631,-1.3159,-0.25439,-0.55469,-0.51904,-0.52734,-0.55811,-0.4165,0.10205,0.26758,0.104,-0.36914,-0.73584,1.3032,1.5029,1.1084,0.81787,0.8877,0.94336,0.94482,0.8877,0.90283,0.91406,0.90479,0.9082,0.91504,0.90625,0.91357,0.91064,0.91406,0.90332,0.90576,0.90918,0.91016,0.91113,0.90918,0.90723,0.91357,0.90479,0.90527
0.81201,0.072266,0.84961,0.60498,0.50537,0.48535,0.51709,0.49268,0.37207,0.33594,0.60352,1.1255,1.1841,0.83594,1.3164,0.5459,0.55225,0.26318,0.479,0.29004,0.3208,0.30762,0.30957,0.31494,0.30859,0.2998,0.30518,0.31689,0.31641,0.31494,0.31689,0.32422,0.31689,0.31738,0.32275,0.31885,0.31592,0.3252,0.31934,0.31885
1.54,0.62598,0.75049,0.63867,0.68359,0.68799,0.63477,0.6123,0.50635,0.47168,0.69287,0.9541,0.81006,0.94092,0.41846,0.029785,0.24951,0.19678,0.1499,0.17041,0.20117,0.15137,0.18066,0.17334,0.17334,0.17188,0.16602,0.17383,0.16797,0.16357,0.16895,0.18066,0.16943,0.17334,0.18164,0.18164,0.17627,0.18018,0.18506,0.18408
-47,26,-2,-1,-5,-8,19,-10,48,-1,5,-5,-39,8,-41,-43,6,-17,-16,3,-7,10,2,-10,-46,6,-2,-2,7,-3,2,-8,5,-1,-6,1,-2,-1,-2,0
-72,-4,42,13,-24,39,-46,25,29,0,-3,-6,-13,2,-9,-12,3,-1,-4,-3,-4,0,0,-2,-8,2,-1,-3,-1,1,-2,-2,0,-3,-2,-1,-2,-1,-2,1
-35,15,-1,-4,-29,16,-29,0,6,1,-12,23,-6,12,-7,-4,-2,0,-2,0,-2,-1,-2,-1,-1,0,0,-1,-1,1,-1,-1,-1,-1,-3,-1,0,0,1,-1
112,-3,9,-13,9,11,-13,13,6,3,-3,-2,2,5,-4,-4,2,-2,-3,1,1,-1,-1,1,-2,-3,-3,-1,2,0,0,-2,0,-1,-1,-1,10,0,-3,-3
50,-101,61,-3,-90,21,-102,-19,19,-6,-7,-2,0,2,-1,12,-3,-10,-4,-3,0,0,-5,-2,1,-3,-2,-1,3,-1,-4,-1,-1,1,0,0,0,0,0,0
-30,-128,-7,-81,5,-18,1,5,7,-6,-14,0,-1,3,0,3,-12,-8,1,-11,4,20,8,-1,5,1,1,-2,-1,-1,-1,-1,-3,4,2,5,-1,-2,-1,5
-17,-24,-11,17,7,3,11,0,3,-8,4,-9,0,6,-4,-6,-3,5,2,11,9,11,9,10,-1,-2,-2,-2,15,-4,-21,1,-3,1,-5,-10,0,-6,-6,1
65,-33,32,16,3,5,-52,13,7,-5,16,-10,-3,-1,33,-13,2,-13,5,3,-2,7,0,-1,-7,6,1,-2,1,-2,1,-1,-3,-1,-2,-1,-5,-1,-2,1
21.75,-68.125,-9.125,19.062,3.125,-1.4375,-2.3125,10.125,11.188,33.312,42.562,66.375,10.562,66.5,48.625,-155.56,134.69,-21.625,-5.5625,-30.875,6.5,4.1875,-5.5,-0.4375,2.75,1.625,0.5625,0.0625,0.9375,-2.6875,0,-2.375,1.3125,-1.125,-1.75,-0.6875,-0.0625,-0.0625,-1,-0.1875
21.75,-68.125,-9.125,19.062,3.125,-1.4375,-2.3125,10.125,11.188,33.312,42.562,66.375,10.562,66.5,48.625,-155.56,134.69,-21.625,-5.5625,-30.875,6.5,4.1875,-5.5,-0.4375,2.75,1.625,0.5625,0.0625,0.9375,-2.6875,0,-2.375,1.3125,-1.125,-1.75,-0.6875,-0.0625,-0.0625,-1,-0.1875
21.75,-68.125,-9.125,19.062,3.125,-1.4375,-2.3125,10.125,11.188,33.312,42.562,66.375,10.562,66.5,48.625,-155.56,134.69,-21.625,-5.5625,-30.875,6.5,4.1875,-5.5,-0.4375,2.75,1.625,0.5625,0.0625,0.9375,-2.6875,0,-2.375,1.3125,-1.125,-1.75,-0.6875,-0.0625,-0.0625,-1,-0.1875
6.2345,6.0545,6.1104,6.114,6.0954,6.0774,6.0738,6.0801,6.1105,6.174,6.3116,6.4032,6.4299,6.48,6.6342,6.9138,6.8047,6.7997,6.7772,6.7861,6.7469,6.7527,6.7395,6.7326,6.7253,6.7187,6.7155,6.7144,6.7196,6.7178,6.7148,6.7069,6.6999,6.6966,6.691,6.6857,6.685,6.6848,6.6827,6.6822
5.9422,5.9519,5.9228,5.9415,5.9451,5.9447,5.9429,5.9148,5.8581,5.748,5.439,4.9695,4.2568,3.4475,3.1198,3.0334,2.9934,3.0143,3.0229,3.0341,3.0559,3.0626,3.0637,3.0676,3.0713,3.0731,3.0739,3.075,3.0779,3.079,3.0809,3.0847,3.0879,3.0898,3.093,3.0962,3.0979,3.098,3.1006,3.1006
0.38261,0.40182,0.40967,0.41057,0.38144,0.36767,0.36248,0.36239,0.39106,0.45538,0.54327,0.65296,0.82399,0.85676,0.81584,0.45056,0.62307,0.68664,0.67298,0.61609,0.64164,0.64125,0.65045,0.65267,0.66241,0.67354,0.67839,0.67786,0.67386,0.67336,0.67463,0.68012,0.68744,0.69225,0.69589,0.69851,0.69975,0.69991,0.69962,0.69996
-0.51855,-0.37744,-0.41553,-0.71143,-0.83691,-1.0542,-1.4844,-1.5532,0.49268,-0.64404,-0.58887,-0.35986,0.146,0.22852,0.0043945,-0.5918,-0.17578,1.1206,1.1157,1.1768,0.72949,0.93115,0.92236,0.92871,0.9082,0.90918,0.91992,0.9209,0.92285,0.92041,0.92383,0.92871,0.91797,0.92432,0.9165,0.91992,0.91846,0.92188,0.91602,0.91846
0.64551,0.40088,0.32568,0.33008,0.35303,0.25977,0.16113,0.62305,1.2725,0.65625,0.55859,0.56299,0.36328,0.42236,0.65625,1.251,1.0352,0.5791,0.68164,0.41699,0.78906,0.2417,0.17383,0.35742,0.31104,0.29639,0.29443,0.29639,0.28564,0.29443,0.28857,0.29004,0.29736,0.29248,0.29688,0.29688,0.29199,0.29883,0.29688,0.2998
0.67383,0.52783,0.34717,0.271,0.28174,0.047852,-0.12061,0.33545,1.2583,0.52979,0.65576,0.62549,0.45947,0.46289,0.85498,0.71484,0.58594,0.73389,0.075195,-0.074219,0.091797,0.11084,0.17285,0.11963,0.16113,0.15967,0.15381,0.13086,0.15479,0.14941,0.1377,0.15723,0.14502,0.14502,0.14746,0.1499,0.13623,0.15039,0.14551,0.14746
-31,-78,112,0,-17,15,-8,-43,7,65,-17,-5,-46,-64,17,-1,32,50,-5,-30,-15,5,-18,-14,15,-15,-18,5,2,-1,1,-8,-39,2,3,2,-1,-1,6,5
0,-3,10,-34,15,14,9,-105,-9,19,-4,12,-9,2,3,2,12,4,5,-17,0,2,-5,-10,1,-1,-4,-2,-3,1,-1,3,-11,-1,1,2,-2,0,0,0
4,-3,11,2,3,-13,14,-6,16,16,-23,-9,-1,5,-13,-2,4,-11,2,-8,-3,2,-3,-4,-1,0,-2,-1,-1,-1,-1,-1,-3,-2,0,0,-1,-1,0,-2
-1,-1,0,3,5,-19,19,85,37,-2,-21,14,5,2,-5,1,2,-1,0,-6,-4,1,-1,-2,-1,-1,-4,0,-2,-1,0,0,0,-1,-1,1,-1,-1,0,0
-9,-33,-33,27,92,-87,-119,126,22,-32,-97,-20,-6,-20,-3,0,0,-2,22,-3,-17,-7,0,2,-2,-2,-3,-6,0,-2,-1,8,-4,-3,0,0,-1,-2,-2,0
15,-25,2,-12,13,5,0,-11,20,-20,2,-27,4,1,3,-10,-15,2,-14,1,-9,12,-6,-1,-7,2,-9,1,-1,1,-1,10,-2,4,12,1,3,-1,0,-3
14,-12,14,-11,3,30,30,-18,9,-21,6,-20,-12,1,-3,4,-3,0,-4,3,12,-6,-5,-21,-8,-2,-1,4,3,2,-4,0,4,12,2,-2,11,-5,1,-8
3,-13,28,3,3,60,-25,-57,10,57,-36,-5,4,-4,9,-1,-2,8,23,-11,1,-6,0,-2,-2,2,-1,0,2,-1,-3,-3,-7,-6,0,0,0,-13,3,-2
71.938,26.625,9.4375,-4.1875,-8.6875,-11.375,17.188,116.94,-51.375,36.438,-13.438,4.3125,33.75,71.125,54.562,92.75,-10.688,69.875,-29.125,43.438,7,-15,4.1875,-5,-14.062,3,10.188,3.1875,0.6875,4.875,0.1875,1.5625,2.625,0.375,0.9375,4.75,0,-1.3125,0.25,0.5
71.938,26.625,9.4375,-4.1875,-8.6875,-11.375,17.188,116.94,-51.375,36.438,-13.438,4.3125,33.75,71.125,54.562,92.75,-10.688,69.875,-29.125,43.438,7,-15,4.1875,-5,-14.062,3,10.188,3.1875,0.6875,4.875,0.1875,1.5625,2.625,0.375,0.9375,4.75,0,-1.3125,0.25,0.5
71.938,26.625,9.4375,-4.1875,-8.6875,-11.375,17.188,116.94,-51.375,36.438,-13.438,4.3125,33.75,71.125,54.562,92.75,-10.688,69.875,-29.125,43.438,7,-15,4.1875,-5,-14.062,3,10.188,3.1875,0.6875,4.875,0.1875,1.5625,2.625,0.375,0.9375,4.75,0,-1.3125,0.25,0.5
6.3272,6.4397,6.5386,6.5608,6.5343,6.4837,6.3707,6.2595,6.1626,6.0472,6.0544,6.0714,6.1226,6.244,6.4155,6.5511,6.5935,6.6284,6.8281,6.9569,6.9381,6.9126,6.8494,6.8626,6.8529,6.8468,6.8535,6.8579,6.8408,6.8266,6.8192,6.8058,6.8013,6.7943,6.7918,6.792,6.7976,6.7966,6.7967,6.7947
6.2041,6.5215,6.6772,6.6992,6.7075,6.7437,6.7014,6.2193,5.8793,5.9267,5.8943,5.8829,5.83,5.7086,5.3873,4.8617,4.1709,3.5737,3.1255,2.9789,2.9939,3.0117,3.016,3.0149,3.0255,3.0334,3.0345,3.0334,3.0338,3.0357,3.0373,3.0388,3.04,3.0428,3.0436,3.046,3.0469,3.0469,3.0466,3.0461
