-9.991,19.962,13.816,27.172,-18.853,29.909,31.402,7.3586,-17.909,-5.4463,21.735,-0.11583,21.492,-15.51,16.617,10.585,-17.87,-8.0348,1.7767
12.253,66.816,16.906,7.6281,-4.4191,27.667,25.905,5.8273,-14.627,2.3276,31.53,-8.9389,20.135,-11.907,19.729,9.2764,-20.181,-7.8053,-0.82164
17.492,54.342,5.5483,8.2112,-18.988,24.592,49.082,-7.0676,-28.583,4.8994,27.183,0.58111,15.335,-12.447,16.136,12.69,-17.282,-10.617,1.7393
-9.2723,34.833,6.0877,9.1931,-22.54,14.174,35.088,-6.8829,-14.88,7.9094,28.119,-12.907,17.561,-6.034,13.706,11.988,-17.001,-3.8809,1.9034
-13.939,58.603,37.689,24.476,-10.844,15.4,40.626,-0.12191,-21.218,-1.0174,34.22,3.417,21.795,-5.9086,15.832,14.344,-19.695,-4.5296,1.8335
-5.5776,59.802,30.415,29.295,-3.821,32.608,40.079,-2.7188,-20.249,9.9188,17.359,-9.6133,17.833,-18.257,12.196,14.755,-17.119,-5.3649,1.2256
-22.493,50.905,15.278,21.788,-17.793,37.557,24.618,-3.1856,-36.822,5.6608,37.709,-8.2785,17.635,-12.012,15.843,13.668,-18.957,-7.664,3.5767
-27.2,47.011,20.192,-0.0080782,-16.276,29.404,35.269,5.4549,-15.683,19.958,24.279,0.77838,18.609,-11.922,14.704,12.445,-22.851,-8.425,2.8399
-22.301,60.603,21.238,-3.2363,-29.539,35.284,42.487,0.35168,-26.983,-4.8416,20.585,-6.0315,18.486,-13.898,18.694,10.992,-20.076,-2.8254,1.0649
-19.685,62.572,8.0963,12.199,-24.238,29.326,32.724,-6.2578,-12.694,9.2377,32.477,0.46703,26.334,-18.325,19.225,14.795,-13.861,-5.6153,1.376
-24.229,70.457,14.66,10.354,-22.371,19.781,24.279,-1.3216,-14.104,-5.7837,23.169,-2.1941,10.646,-13.152,12.066,15.313,-17.728,-9.1463,2.1465
-26.465,71.984,-2.32,25.932,-16.985,24.119,39.989,13.36,-24.383,5.8971,19.942,-6.4782,23.289,-5.6057,17.012,12.016,-16.488,-8.0771,2.5147
-22.095,56.994,-3.4451,8.0899,-5.2213,24.018,42.738,0.77666,-20.033,-3.5169,33.739,-5.6353,25.268,-18.052,8.9154,11.975,-21.122,-6.5475,2.1693
-24.747,47.22,1.7144,22.16,-18.143,27.654,40.004,2.9202,-20.771,4.5348,29.977,-4.9208,15.605,-12.426,17.405,18.85,-21.063,-6.8355,-4.0137
-37.792,45.419,22.152,1.64,-0.37767,30.336,44.317,6.5827,-19,1.8231,33.666,-5.5832,13.323,-11.968,16.831,11.598,-13.233,-8.0666,0.8592
-8.3559,49.713,29.02,-1.5452,-23.754,29.502,32.991,5.9863,-25.783,2.709,26.484,-6.3548,27.521,-9.0819,10.014,16.035,-15.892,-9.355,-1.3511
-36.247,54.118,13.545,14.159,-7.3501,21.099,30.546,-14.101,-27.984,5.0848,20.968,-0.94623,21.841,-10.908,14.97,7.7195,-17.994,-8.1145,-2.241
-21.044,54.036,14.729,16.34,-13.141,47.042,41.073,-12.095,-9.6591,-2.2428,26.208,-6.3308,22.365,-4.5155,15.747,13.941,-19.526,-9.5274,1.8301
-24.423,46.856,20.042,4.516,-6.4542,13.551,36.537,-4.7969,-23.443,-0.26077,21.91,-10.137,24.288,-14.612,21.547,17.836,-19.582,-9.9014,3.0028
-6.3689,48.549,-0.25012,0.020215,4.0555,34.042,27.929,-0.14835,-25.047,1.7103,20.902,1.495,19.557,-7.7441,15.527,17.292,-17.163,-3.783,1.8192
