37.755,72.034,3.922,13.391,7.3943,11.18,10.76,17.94,13.398,30.084,-8.3853,30.817,17.361,1.8206,7.8965,22.796,4.6271,16.467,5.1767
48.081,62.794,-20.87,25.57,-18.889,16.503,14.129,10.292,31.767,28.305,-8.2249,38.958,12.338,4.9039,12.809,23.915,2.0955,14.85,3.5207
56.511,66.255,-11.581,17.687,5.5341,7.9318,19.772,9.9872,13.977,22.302,-16.22,27.95,10.804,7.2968,17.839,28.837,1.7672,17.052,4.4602
32.272,42.4,-16.851,-8.1088,14.146,9.5849,9.2687,29.176,28.743,26.559,-10.294,36.19,11.064,4.8305,16.116,26.488,4.3654,14.915,4.4733
57.452,57.162,-3.3221,18.061,0.42697,-17.545,4.1522,22.523,23.921,25.806,-9.5105,37.809,11.065,10.653,7.7081,26.954,2.0543,17.134,3.4152
53.023,69.653,-22.267,16.355,14.273,15.995,2.5957,21.535,21.773,30.854,1.2183,28.647,18.296,11.966,13.649,26.3,0.8143,15.774,2.5816
20.056,45.496,-12.126,0.89219,-10.533,2.8298,-6.2626,16.297,14.421,31.1,-7.2611,28.881,11.596,2.0518,12.758,26.403,-1.2993,15.436,4.1609
65.095,70.722,-36.674,12.638,-0.6621,7.7497,-7.3559,20.398,20.948,29.408,-16.43,23.668,7.917,6.3761,9.7458,24.64,4.3521,15.261,3.1521
66.803,32.129,-7.9523,19.361,7.4604,20.813,-8.5533,11.096,11.408,21.437,-5.8614,38.185,8.6522,8.2662,12.062,25.03,3.6009,15.699,3.6756
57.192,54.397,-5.476,23.156,-6.0067,-8.776,0.51651,19.423,18.327,19.2,-5.044,27.12,16.371,5.151,17.724,24.515,4.3947,12.867,3.2758
71.02,41.122,-27.729,3.3774,0.459,-0.85526,6.8145,17.024,14.591,30.02,-14.313,35.693,18.515,6.268,16.179,20.938,2.1462,17.56,2.2198
71.991,50.341,-37.905,9.3831,-8.0749,3.388,0.20815,15.752,18.024,25.183,-5.7377,34.404,19.515,5.4159,11.569,28.899,3.9283,16.317,6.9859
61.156,76.182,-19.171,13.75,10.28,3.4488,-2.1905,15.129,14.365,30.201,-12.513,42.053,15.957,0.39246,13.075,29.091,2.7016,14.038,1.6328
3.7658,38.024,-35.615,39.469,14.146,-2.3076,5.5851,13.419,17.084,31.213,-11.21,33.142,14.543,6.2146,12.472,25.693,3.4718,15.332,4.0005
52.268,35.739,-17.781,11.047,-10.59,7.1045,17.311,18.431,14.109,33.51,-3.6392,28.984,12.79,4.7368,10.903,28.962,5.3393,16.272,0.92731
77.489,43.885,-6.0726,16.724,1.0745,4.594,7.8899,17.274,16.158,44.038,-13.367,32.907,13.661,9.9398,13.572,26.162,2.6321,12.946,5.3108
72.654,30.984,-4.8412,20.238,11.237,8.1353,-1.1383,10.622,32.273,28.222,-13.819,26.376,18.387,1.7382,10.938,27.402,2.1925,16.164,3.0616
79.321,45.468,-21.233,37.294,2.5664,9.7462,9.604,36.097,15.838,27.744,-8.4055,32.773,11.818,0.21947,13.025,25.798,0.92434,16.033,4.2079
73.839,46.106,-30.003,4.7734,15.019,-1.7094,20.531,10.624,17.424,23.143,-4.88,30.805,11.487,3.7572,7.8753,24.553,1.0234,13.209,3.7708
71.915,59.883,-18.387,17.531,10.911,-5.7621,1.5874,9.7301,23.041,37.07,0.63124,32.188,7.9657,1.1336,16.865,25.088,3.681,17.213,4.4355
