52.659,19.398,-14.329,31.352,-3.8074,26.713,-35.369,38.107,50.68,-4.7743,-5.9254,4.8409,2.2625,-4.9096,-4.8715,9.2255,-2.7182,13.372,-0.86008
61.523,17.026,6.3561,65.292,-16.669,3.6116,-21.788,44.612,50.535,-8.8637,-4.7591,0.78565,-0.6795,-6.0472,0.3185,12.807,2.1797,14.21,-2.644
63.61,19.069,-10.268,39.21,-19.448,20.067,-22.538,39.548,44.983,-7.9957,-9.8949,8.1353,-6.5695,-5.1628,-3.5585,17.317,-2.1776,19.304,-0.57621
63.821,33.367,10.801,37.98,-12.118,11.512,-38.713,27.154,47.025,-13.336,-7.4594,8.5525,3.6015,3.684,-2.4642,15.965,2.6092,15.32,-0.062109
71.144,23.645,-3.3805,56.258,-6.4185,23.229,-19.069,31.735,42.624,-12.559,-23.768,3.4994,4.6416,-4.6677,1.1781,13.711,-0.96615,14.142,0.043059
58.336,32.959,15.903,30.604,-17.044,9.936,-24.376,30.723,42.347,6.1662,-11.498,5.5533,-1.5414,-8.5411,-0.67605,11.413,2.239,15.312,1.8296
76.151,41.031,16.75,49.992,-8.213,4.9635,-31.25,43.209,30.432,-10.868,-7.9429,2.2567,-1.7686,-4.2503,-4.9665,14.248,-3.6167,13.361,0.816
61.283,26.617,-4.5782,32.127,-0.38931,18.206,-34.27,39.826,43.727,-9.2873,-5.9039,8.9423,-1.9926,-10.393,4.6714,18.731,0.18359,12.388,0.22356
64.068,32.205,14.23,43.736,5.1952,25.895,-28.056,43.905,49.479,-10.6,-11.502,-1.4012,-0.5649,-8.7367,-7.6778,16.494,3.623,15.285,1.0517
61.525,27.874,5.9765,35.047,-21.93,18.778,-30.92,50.67,47.734,3.6534,-17.266,3.7161,0.78779,-0.18338,-3.1639,18.279,-0.099725,12.093,-0.89232
74.408,45.037,27.749,51.633,-20.155,43,-23.793,36.473,39.164,-5.7321,-4.2768,7.3506,0.46891,-5.217,-1.2985,14.593,0.37274,13.981,-1.5697
56.914,20.96,-6.057,38.461,-7.1196,15.997,-26.398,34.01,34.106,-7.6947,-14.537,11.705,-5.3588,-6.5036,-6.7934,14.193,3.4544,12.439,-2.8785
4.4923,9.0627,7.9137,52.848,-1.2996,24.166,-32.974,50.392,34.344,-4.7682,-10.835,8.1061,0.43966,-1.2644,0.31362,12.94,1.9284,16.239,0.233
15.029,68.398,-8.5451,62.98,-14.476,14.013,-31.964,38.544,44.604,-4.0253,-10.847,10.286,6.165,-9.5695,-4.5613,16.143,0.058734,14.999,-0.61457
36.632,77.239,0.22175,29.338,-10.246,19.388,-22.982,45.969,46.723,-13.655,-13.155,5.4281,-7.2245,-1.7135,0.14062,11.782,1.2067,14.107,-0.3828
14.97,25.44,36.866,51.066,1.0145,15.526,-27.825,32.661,52.569,-5.7402,-13.942,9.8707,-6.044,-4.9814,-2.774,15.263,-2.5364,13.72,-1.2022
35.277,22.669,15.696,20.846,-9.3602,13.271,-8.2323,44.951,44.045,-11.819,-7.4085,11.735,7.3099,-5.1637,-3.9548,15.11,-0.12423,13.883,-0.16523
29.076,36.258,18.705,17.88,-10.568,16.073,-34.621,36.995,38.625,-8.8726,-13.714,-2.3144,3.4561,-8.1944,-0.76496,15.104,-0.31813,16.382,-3.4317
4.8762,12.478,7.1374,40.928,-35.048,22.36,-31.83,36.426,43.848,-16.732,-11.346,2.7204,-2.4713,-7.7651,-3.4567,14.561,0.57957,12.555,1.1092
9.5871,34.569,-8.9372,43.391,-3.4652,20.129,-15.445,28.713,39.744,-2.1911,-4.7982,-3.181,-1.8405,-0.87199,-2.4804,17.385,0.081486,13.273,-0.41522
